completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
There is an adult upside down.,"The child is hanging upside down with his legs over a pole.

SENTENCE 2 is a continuation of SENTENCE 1.

SENT","The child is hanging upside down with his legs over a pole.

LABEL: 2

SENTENCE 1:
The child is hanging upside",0.22,0.22,0.32,0.4
There is a man in a green shirt.,"The man in the pink shirt and white vest plays a guitar.

SENTENCE 3:
A man in a pink shirt and white vest plays a","A man in a pink shirt and white vest plays a guitar.

SENTENCE 1:
A man in a pink shirt and white vest plays a",0.3,0.3,0.49,0.5
There is a man wearing a pink shirt.,"The man in the pink shirt and white vest plays a guitar.

LABEL: 1

SENTENCE 3:
The man in the pink","A man in a pink shirt and white vest plays a guitar.

LABEL: 1

SENTENCE 3:
A man in a pink",0.21,0.34,0.4,0.38
Two men argue with each other.,"The men in the picture are reading the paper.

The men in the picture are reading the paper.

The men in the picture are reading the","The two men in polo shirts, reading the paper.

SENTENCE 1:
Two men in polo shirts, reading the paper.
",0.06,0.16,0.46,0.64
Two men read the paper.,"The men in the picture are reading the paper.

LABEL: 1

SENTENCE 3:
The men in the picture are reading the","The two men in polo shirts, reading the paper.

LABEL: 1

SENTENCE 3:
The two men in polo",0.23,0.35,0.47,0.45
a family of cats resting,"The 3 dogs are cruising down the street.

SENTENCE 3:
The 3 dogs are cruising down the street.

LABEL","The 3 dogs are cruising down the street.

LABEL: 2

SENTENCE 1:
The 3 dogs are cruising down the",0.0,0.0,0.36,0.38
three dogs together,"The 3 dogs are cruising down the street.

LABEL: 1

SENTENCE 3:
The 3 dogs are cruising down the","The 3 dogs are cruising down the street.

LABEL: 1

SENTENCE 1:
The 3 dogs are cruising down the",0.09,0.09,0.43,0.42
The boy is swinging a bat.,"The boy whiffs the ball.

LABEL: 1

SENTENCE 3:
The boy hits the ball.

LABEL:","A boy whiffs a ball with a bat.

LABEL: 1

SENTENCE 3:
A boy whiffs a ball with a",0.19,0.24,0.41,0.44
The boy is swinging a golf club.,"The boy whiffs the ball.

SENTENCE 3:
The boy whiffs the ball.

SENTENCE 4:
The boy","A boy whiffs a ball with a bat.

LABEL: 2

SENTENCE 1:
A boy whiffs a ball with a",0.17,0.15,0.33,0.36
The man is sleeping,"The man with the bat is a baseball player.

SENTENCE 3:
The man with the bat is a baseball player.

SENT","A man with a bat swings at a ball coming towards him.

LABEL: 2

SENTENCE 1:
A man with a bat",0.24,0.08,0.55,0.32
The man is swinging,"The man with the bat is a baseball player.

LABEL: 1

SENTENCE 3:
The man with the bat is a baseball","A man with a bat swings at a ball coming towards him.

LABEL: 1

SENTENCE 3:
A man with a bat",0.24,0.08,0.39,0.38
A man is wearing a white sport jersey in his cubicle.,"A man standing in a cubicle with a chair that has a black Ginobili jersey on it.

SENTENCE 1:
A man","A man standing in a cubicle with a chair that has a black Ginobili jersey on it.

LABEL: 2

SENT",0.25,0.26,0.34,0.25
A clad in denim person works is working on a bridge outdoors.,"A man wearing a denim jacket and jeans welds on a bridge above water while wearing his safety mask.

LABEL: 1

SENT","A man wearing a denim jacket and jeans welds on a bridge above water while wearing his safety mask.

LABEL: 1

SENT",0.29,0.29,0.34,0.34
The man wearing an blue jumpsuit is doing construction on a bridge work while whistling.,"A man wearing a denim jacket and jeans welds on a bridge above water while wearing his safety mask.

SENTENCE 1:
A man","A man wearing a denim jacket and jeans welds on a bridge above water while wearing his safety mask.

SENTENCE 1:
A man",0.32,0.32,0.36,0.36
The man is near food.,"The man in tan pants is eating while sitting next to a plate and a pair of shoes.

LABEL: 1

SENTENCE 3:","A man in tan pants is eating while sitting next to a plate and a pair of shoes.

LABEL: 1

SENTENCE 1:",0.22,0.15,0.29,0.29
The man is wearing a kilt and his standing on the ground.,"The man in tan pants is eating while sitting next to a plate and a pair of shoes.

SENTENCE 1:
A man in tan pants","A man in tan pants is eating while sitting next to a plate and a pair of shoes.

SENTENCE 1:
A man in tan pants",0.27,0.22,0.4,0.4
Someone is sawing.,"A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence.

LABEL: 1

SENTENCE","A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence.

LABEL: 1

SENTENCE",0.08,0.08,0.11,0.11
Nobody is working.,"A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence.

SENTENCE 1:
A man in","A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence.

SENTENCE 1:
A man in",0.0,0.0,0.2,0.2
People wait to get on a double decker bus at night.,"The bus driver is waiting for the passengers to get on the bus.

LABEL: 1

SENTENCE 3:
The bus driver is","The bus is a double-decker bus.

LABEL: 1

SENTENCE 3:
The bus is a double-decker",0.25,0.29,0.32,0.41
People wait to get on a boat at night.,"The bus is a double-decker bus.

SENTENCE 3:
Some people are standing on a city sidewalk at night and waiting to get","The bus is a double-decker bus.

SENTENCE 3:
The bus is a double-decker bus.

SENT",0.31,0.08,0.29,0.45
People are in line.,"The bus is a double decker bus.

LABEL: 1

SENTENCE 3:
The bus is a double decker bus.","The bus is a double decker bus.

LABEL: 1

SENTENCE 3:
The bus is a double decker bus.",0.0,0.0,0.46,0.46
People are surfing in the ocean.,"The bus is a double decker bus.

SENTENCE 3:
The bus is a double decker bus.

SENTENCE 4","The bus is a double decker bus.

LABEL: 2

SENTENCE 3:
The bus is a double decker bus.",0.08,0.08,0.53,0.42
a rooster on the farm,"The rooster is a chicken.

SENTENCE 3:
The Eastern vendor is a farmer.

SENTENCE 4:
The Eastern","The vendor is selling a rooster.

SENTENCE 1:
The vendor is selling a rooster.

SENTENCE 2:
",0.18,0.29,0.31,0.67
a rooster near a vendor,"The Eastern vendor is a rooster.

LABEL: 1

SENTENCE 3:
The Eastern vendor is a rooster.

","The vendor is selling a rooster.

LABEL: 1

SENTENCE 1:
The vendor is selling a rooster.

",0.29,0.29,0.5,0.57
A man looks out his window.,"A man looking out of his window.

LABEL: 1

SENTENCE 3:
A man looking out of his window.

","A man looking out of his window.

LABEL: 1

SENTENCE 3:
A man looking out of his window.

",0.42,0.42,0.73,0.73
A man takes a nap in the dark room.,"A man looking out of his window.

SENTENCE 3:
A man looking out of his window.

SENTENCE 4:
","A man looking out of his window.

A man looking out of his window.

A man looking out of his window.

A man",0.22,0.19,0.6,0.42
The boy is not in a pool.,"The boy is standing in a pool getting splashed with water.

SENTENCE 3:
The boy is standing in a pool getting splashed with","A boy is standing in a pool getting splashed with water.

LABEL: 2

SENTENCE 3:
A boy is standing in",0.4,0.37,0.5,0.33
The water in the pool is being splashed.,"The boy is standing in a pool getting splashed with water.

LABEL: 1

SENTENCE 3:
The boy is standing in","A boy is standing in a pool getting splashed with water.

LABEL: 1

SENTENCE 3:
A boy is standing in",0.29,0.21,0.45,0.46
A boy is playing in the swimming pool.,"The boy is being splashed in a swimming pool.

LABEL: 1

SENTENCE 3:
The boy is being splashed in","A boy is being splashed in a swimming pool.

LABEL: 1

SENTENCE 3:
A boy is being splashed in",0.37,0.44,0.5,0.51
A boy is splashing others at the beach.,"The boy is being splashed in a swimming pool.

SENTENCE 3:
The boy is being splashed in a swimming pool.

","A boy is being splashed in a swimming pool.

LABEL: 2

SENTENCE 1:
A boy is being splashed in",0.21,0.22,0.65,0.44
A person is walking,"The lady is walking out of a short tunnel as a male prepares to enter it from the opposite side.

LABEL: 1

SENTENCE","A lady is walking out of a short tunnel as a male prepares to enter it from the opposite side.

LABEL: 1

SENTENCE",0.15,0.22,0.19,0.19
Everybody is sitting,"The lady is walking out of a short tunnel as a male prepares to enter it from the opposite side.

SENTENCE 1:
A lady is","A lady is walking out of a short tunnel as a male prepares to enter it from the opposite side.

SENTENCE 1:
A lady is",0.07,0.07,0.25,0.22
The baby is smiling,"A baby sitting in a highchair looking delighted.

LABEL: 1

SENTENCE 3:
A baby sitting in a highchair looking","A baby sitting in a highchair looking delighted.

LABEL: 1

SENTENCE 3:
A baby sitting in a highchair looking",0.09,0.09,0.4,0.4
The baby is crying.,"A baby sitting in a highchair looking delighted.

SENTENCE 1:
A baby sitting in a highchair looking delighted.

SENT","A baby sitting in a highchair looking delighted.

SENTENCE 1:
A baby sitting in a highchair looking delighted.

SENT",0.09,0.09,0.61,0.61
An bike rider jumping ramps on a sunny day.,"The man on the bike is a professional rider.

LABEL: 1

SENTENCE 3:
The man on the bike is a professional","A man on a bike, with the sun beating down in the background, just launched off of a dirt ramp and is coming back down.

LABEL",0.27,0.11,0.34,0.31
Cyclists competing in the Tour de France.,"The man on the bike is a professional rider.

SENTENCE 3:
The man on the bike is a professional rider.

SENT","A man on a bike, with the sun beating down in the background, just launched off of a dirt ramp and is coming back down.

LABEL",0.07,0.12,0.57,0.06
A man is lighting a fire under the beaker as part of his demonstration to the girl.,"The young man is a chemist.

The young girl is a chemist's assistant.

The young man is putting some liquid in a be","A young man wearing goggles is putting some liquid in a beaker while a young girl wearing blue gloves looks down while holding a pen.

S",0.24,0.28,0.36,0.4
Two people are in the same area.,"The young man is a chemist.

The young girl is a chemist.

The young man is putting the liquid in the beaker.","A young man wearing goggles is putting some liquid in a beaker while a young girl wearing blue gloves looks down while holding a pen.

LAB",0.14,0.06,0.46,0.28
a child plays with two brooms outside,"a child playing with two brooms in front of a pine tree with lights on it.

LABEL: 1

SENTENCE 3:
","a child playing with two brooms in front of a pine tree with lights on it.

LABEL: 1

SENTENCE 3:
",0.37,0.37,0.36,0.36
a child cuts down a christmas tree,"a child playing with two brooms in front of a pine tree with lights on it.

LABEL: 1

SENTENCE 1:
","a child playing with two brooms in front of a pine tree with lights on it.

LABEL: 2

SENTENCE 1:
",0.3,0.3,0.18,0.19
The people are standing.,"The two people sitting on the sand.

LABEL: 1

SENTENCE 1:
Two people sitting on the sand.

LAB","The two people sitting on the sand.

LABEL: 2

SENTENCE 1:
Two people sitting on the sand.

LAB",0.18,0.18,0.44,0.43
There are two people sitting down.,"The two people sitting on the sand.

LABEL: 1

SENTENCE 3:
The two people sitting on the sand.

","The two people sitting on the sand.

LABEL: 1

SENTENCE 1:
The two people sitting on the sand.

",0.25,0.25,0.57,0.59
The man appears to be suspended in midair.,"The man in the green shirt is a ghost.

LABEL: 1

SENTENCE 3:
The man in the green shirt is a","A man in a green shirt hovers above the ground in the laundry room.

LABEL: 1

SENTENCE 3:
A man",0.21,0.14,0.38,0.28
The man is wearing a red shirt.,"The man in the green shirt is a ghost.

SENTENCE 3:
The man in the green shirt is a ghost.

SENT","A man in a green shirt hovers above the ground in the laundry room.

SENTENCE 1:
A man in a green shirt hovers",0.36,0.27,0.59,0.43
A woman in a shirt is sitting in a chair with an animated expression on her face.,"The woman in the black and white shirt is sitting in a chair with an animated expression on her face.

LABEL: 1

SENTENCE","A woman in a black and white shirt is sitting in a chair with an animated expression on her face.

LABEL: 1

SENTENCE",0.75,0.85,0.55,0.62
The woman is standing with her hand over her mouth.,"The woman in the chair is a woman in a black and white shirt.

SENTENCE 3:
The woman in the chair is sitting in a","A woman in a black and white shirt is sitting in a chair with an animated expression on her face.

LABEL: 2

SENTENCE",0.17,0.24,0.34,0.26
Six men are seated at the back of a city bus.,"The men in the lift are the only ones who are not wearing black and bright yellow stripes.

SENTENCE 3:
The men in the lift","The two men stand in a lift as four others, all dressed in black and bright yellow stripes, look up on them.

SENTENCE 1:",0.17,0.11,0.29,0.25
Six men dressed in black and yellow uniforms are standing in a gymnasium.,"The men in the lift are:

A. The men in the lift are:

B. The men in the lift are:

C","The two men stand in a lift as four others, all dressed in black and bright yellow stripes, look up on them.

LABEL: 1
",0.24,0.32,0.37,0.27
Band members packing their things into a tour bus.,"The singer is the only one who is not playing an instrument.

SENTENCE 3:
The singer is the only one who is not playing an","The singer is a woman.

The singer is a man.

The singer is a woman.

The singer is a man.

",0.0,0.07,0.44,0.47
Band performing a song on stage.,"The singer is the only one who is not playing an instrument.

LABEL: 1

SENTENCE 3:
The singer is the only","The singer is a woman.

LABEL: 1

SENTENCE 3:
The singer is a woman.

LABEL: 1",0.0,0.09,0.26,0.52
