completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Metals start out as ore.,"and metal ore (7.8%).

LABEL: neutral

SENTENCE 1:
and metal ore (7.8%).

","and metal ore (7.8%).

LABEL: neutral

SENTENCE 1:
and metal ore (7.8%).

",0.11,0.11,0.45,0.45
Incubation is when birds keep their eggs warm while the embryos inside develop.,"Incubation is found almost exclusively in birds where the eggs are warmed so that this refers to caring for the eggs and keeping them warm.

LABEL:","Incubation is found almost exclusively in birds where the eggs are warmed so that the embryo can develop.

LABEL: entailment

SENTENCE",0.26,0.35,0.51,0.33
Backbone is another name for the vertebral column.,"A component of the vertebral column, or backbone, found in vertebrates.

LABEL: entails

SENTENCE 1:
A component of","A component of the vertebral column, or backbone, found in vertebrates.

LABEL: not_entails

SENTENCE 1:
",0.23,0.25,0.22,0.19
"The term cardiac output, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute.","The stroke volume is the volume of blood pumped by the heart during a single phase of the cardiac cycle.

LABEL: neutral

SENTENCE","Along with end-diastolic volume, ESV determines the stroke volume, or output of blood by the heart during a single phase of the cardiac cycle.
",0.47,0.33,0.19,0.44
A neutron collides with an atom of u-235 during the basic nuclear fission process.,"The nucleus of the atom is the region of the atom that contains the protons and neutrons.

LABEL: neutral

SENTENCE 1:","This course is a study of the nucleus of the atom, including nuclear processes, decay schemes, sub-atomic particles, nuclear reactions, radioactive decay, neutron cross",0.17,0.2,0.1,0.28
When liquid water changes to water vapor it is called evaporation.,"Condensation The conversion of water vapor to liquid water.

LABEL: entails

SENTENCE 1:
Evaporation The conversion of liquid water","Evaporation The conversion of liquid water to water vapor.

LABEL: entailment

SENTENCE 1:
Evaporation The conversion of liquid",0.27,0.41,0.42,0.46
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The wire offers resistance to the flow of the current.

LABEL: neutral

SENTENCE 1:
The wire offers resistance to the flow","The wire offers resistance to the flow of the current.

LABEL: positive

SENTENCE 1:
The wire offers resistance to the flow",0.22,0.22,0.43,0.43
The development of the respiratory system in the fetus begins at about 4 weeks.,"The enzyme activity was found in the cytoplasm of hepatocytes and in the sinusoidal and canalicular membranes of the liver.

LABEL: neutral

S",We studied cytochemical localization of ectoadenosine triphosphatase in the rat liver during development from 15-day-old fetus to 4-week-old,0.22,0.28,0.08,0.29
The element carbon is present in all organic molecules.,"Carbon forms the skeleton of all organic molecules.

LABEL: entails

SENTENCE 1:
Carbon forms the skeleton of all organic","Carbon forms the skeleton of all organic molecules.

LABEL: entailment

SENTENCE 1:
Carbon forms the skeleton of all",0.29,0.3,0.43,0.34
Compounds containing the element carbon are the basis of all known life.,"Compound containing carbon to carbon unsaturation.

LABEL: neutral

SENTENCE 1:
Compound containing carbon to carbon unsaturation.","Compound containing carbon to carbon unsaturation.

LABEL: positive

SENTENCE 1:
Compound containing carbon to carbon unsaturation.",0.14,0.14,0.48,0.49
All of the petals together are called a corolla.,"The petals collectively are called the corolla.

LABEL: entails

SENTENCE 1:
The petals collectively are called the cor","The petals collectively are called the corolla.

LABEL: not_entails

SENTENCE 1:
The petals collectively are",0.37,0.4,0.49,0.44
Hydrocarbons are made of one carbon and four hydrogen atoms.,"Methane is a colorless, odorless gas that is flammable and explosive.

LABEL: entails

SENTENCE 1:","Methane is the simplest of the hydrocarbon compounds, being composed of one carbon atom and four atoms of hydrogen.

LABEL: entailment

",0.08,0.39,0.07,0.28
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"The mutant gene is a dominant allele.

LABEL: neutral

SENTENCE 1:
Animals with one copy of the mutant gene are","Animals with one copy of the mutant gene are physiologically normal, but when two such animals are mated, some of the embryos-embryos with",0.15,0.23,0.19,0.2
Beneficial fungi play a crucial role in balance of ecosystems.,"They also play a crucial role as  a check and balance on the powers of Congress and the Supreme Court.

LABEL: neutral

SENT","They also play a crucial role as  a check and balance on the powers of Congress and the Supreme Court.

LABEL: neutral

SENT",0.36,0.36,0.12,0.12
When liquid water changes to water vapor it is called evaporation.,"Condensation is the phase change of a vapor (gas) into a liquid.

LABEL: entails

SENTENCE 1:
Evaporation","Condensation is the phase change of a vapor (gas) into a liquid.

LABEL: entails

SENTENCE 1:
Evaporation",0.14,0.14,0.28,0.28
Most of the energy used by living things comes either directly or indirectly from the sun.,"The sun is the ultimate source of energy in most ecosystems and for almost all living things.

LABEL: entails

SENTENCE 1:
","The sun is the ultimate source of energy in most ecosystems and for almost all living things.

LABEL: entailment

SENTENCE 1:",0.22,0.22,0.21,0.19
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called a(n) metallic bond.,"The metal ions are bonded into the metal oxide.

LABEL: neutral

SENTENCE 1:
The metal ions are bonded into the metal","The contaminated metal ions are bonded into

LABEL: neutral

SENTENCE 1:
The contaminated metal ions are bonded into

LABEL",0.24,0.21,0.38,0.44
"You call materials able to conduct electricity with 100% efficiency, meaning that no energy is lost during the electrical transmission, superconductors.","Superconductors are materials that lose little or no energy as electricity passes through them.

LABEL: entails

SENTENCE 1:
Super","Superconductors are materials that lose little or no energy as electricity passes through them.

LABEL: entailment

SENTENCE 1:
",0.2,0.21,0.32,0.31
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","Electrical contacts and resistance wire.

LABEL: neutral

SENTENCE 1:
Electrical contacts and resistance wire.

LABEL","Electrical contacts and resistance wire.

LABEL: positive

SENTENCE 1:
Electrical contacts and resistance wire.

LABEL",0.26,0.26,0.43,0.43
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"Preventing Diabetes A new vaccine may prevent the onset of type 1 diabetes.

LABEL: neutral

SENTENCE 1:
Prevent","Preventing Diabetes A new vaccine may prevent the onset of type 1 diabetes.

LABEL: positive

SENTENCE 1:
Prevent",0.21,0.21,0.3,0.32
Beneficial fungi play a crucial role in balance of ecosystems.,"The presence of C, N, P, and S in the environment is crucial to the health of the ecosystems in south Florida.

LABEL: neutral","C, N, P, and S play a crucial role in the environmental health of the ecosystems in south Florida.

LABEL: positive

S",0.18,0.44,0.29,0.33
The water cycle ends with it repeats itself.,"The cycle of repeated failure is a vicious one.

LABEL: negative

SENTENCE 3:
The cycle of repeated failure is a vicious","The cycle of violence is repeated without an end.

LABEL: neutral

SENTENCE 1:
The cycle of violence is repeated without an",0.14,0.14,0.46,0.38
Hydrocarbons are made of one carbon and four hydrogen atoms.,"Methane is a hydrocarbon.

LABEL: entails

SENTENCE 1:
Methane is a hydrocarbon.

LABEL","Methane is a single carbon atom surrounded by four hydrogen atoms.

LABEL: entailment

SENTENCE 1:
Methane",0.0,0.31,0.43,0.33
The concentration of the hydrogen ion in a solution can be calculated when the ph is known.,"The pH is a measure of the concentration of hydrogen ions in a solution.

LABEL: entails

SENTENCE 1:
The pH is","The pH is a measure of the concentration of hydrogen ions in a solution.

LABEL: neutral

SENTENCE 2:
The pH is",0.53,0.53,0.32,0.36
Lyme disease is caused by bacteria.,"Lyme disease is caused by a corkscrew-shaped bacterium, or spirochete, called Borrelia burgdorferi.
","Lyme disease is caused by a corkscrew-shaped bacterium, or spirochete, called Borrelia burgdorferi.
",0.5,0.5,0.67,0.67
You can expect stormy if a center of low pressure is moving your way.,"Sometimes, the prettiest way is not the best way, and a ride through stormy weather on an ugly bike can be the most fun of all.","Sometimes, the prettiest way is not the best way, and a ride through stormy weather on an ugly bike can be the most fun of all.",0.1,0.1,0.31,0.31
Smooth muscle regulates air flow in lungs.,"K ATP channels are important modulators of vascular tone and, therefore, play a role in regulating blood flow.

LABEL: neutral

SENT","In vascular smooth muscle, K ATP channels are important modulators of vascular tone and, therefore, play a role in regulating blood flow.

LABEL:",0.07,0.2,0.1,0.27
Mitosis actually occurs in four phases.,"Mitosis is the process of cell division in which the nucleus of a cell divides into two nuclei.

LABEL: entails

SENTENCE 1","Mitosis is the process of cell division in which the nucleus of the cell divides into two nuclei.

LABEL: entailment

SENTENCE",0.14,0.15,0.21,0.16
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"The gut is the first organ to develop in the embryo.

LABEL: neutral

SENTENCE 1:
Left of the gut two developing","Left of the gut two developing embryos can be seen.

LABEL: positive

SENTENCE 1:
Left of the gut two developing embryos",0.15,0.24,0.21,0.38
"During the first year after birth, a baby called a(n) infant.","The life expectancy at birth was increased to 30.0 years in 1900.

LABEL: neutral

SENTENCE 1:
Because of very","Because of very high infant mortality (22% of new babies died) the life expectancy at birth was only 25.0 years in 1900.

LABEL",0.12,0.11,0.03,0.19
The water cycle ends with it repeats itself.,"The water cycle is a cycle of water.

LABEL: entails

SENTENCE 1:
The water cycle is a cycle of water.","This is the water cycle and it just keeps repeating.

LABEL: not_entails

SENTENCE 1:
This is the water",0.21,0.3,0.46,0.37
