completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
keeping syringes sterile is of utmost importance,"How to clean a syringe<br>Clean syringes immediately before and after using them. This may seem like a troublesome routine. However, cleaning syringes right"," 2

SENTENCE 2:
How to clean a syringe<br>Clean syringes immediately before and after using them. This may seem like a",0.06,0.07,0.37,0.21
It is essential to remain focused while swerving,How to swerve or turn quickly on a motorcycle<br>Assess in which direction it is safest to swerve to avoid the obstacle. [sub,":
How to swerve or turn quickly on a motorcycle<br>Assess in which direction it is safest to swerve to avoid the obstacle.",0.19,0.19,0.22,0.39
The local community's support is an ideal way to win votes.,"How to run for mayor<br>Become involved in community initiatives. As mayor, you'll be involved in numerous aspects of the local community. You","You are provided with SENTENCE 2 from the test_r3 split of the anli dataset.
Finish SENTENCE 1 as appeared in the dataset",0.16,0.06,0.39,0.28
Some people don't know how much they spend.,":

SENTENCE 2:

How to rein in excessive spending<br>Find out what you actually spend. You might be aware of an"," deductions. Then write down all your monthly expenses.

SENTENCE 2:
<br>

<br>

<br>
",0.13,0.0,0.26,0.2
You will need more than white chocolate pieces to make chocolate truffle hens.,"Add the chocolate pieces and cream to the double boiler bowl.

LABEL: 1

SENTENCE 1:

SENTENCE 2:","

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

SENT",0.2,0.0,0.28,0.13
Someone who becomes an academic has invested a lot of time in their subject.,How to become an academic<br>Learn about being an academic. Someone who pursues an academic career often works at a university or research institution in a specific,"

SENTENCE 2:
How to become an academic<br>Learn about being an academic. Someone who pursues an academic career often works at",0.29,0.22,0.5,0.35
Red wine serving temperature varies according to the type,How to serve wines<br>Chill red wine to 53-69 ° f (12-21 ° c). Always serve red wine below room temperature.,"andelier.

SENTENCE 2:
<br>
<br>
<br>
<br>
<br>
<",0.19,0.0,0.47,0.07
soup pot contains a t,"Add the tomatoes, the bay leaf, the thyme, the parsley, the salt, and the pepper. Stir them together and cook them for 5 minutes.","

SENTENCE 2:

SENTENCE 1:
How to make vegan bouillabaisse<br>Heat the olive oil in",0.0,0.0,0.22,0.18
Dermal examinations of your feline should be conducted.,How to recognize skin cancer in cats<br>Look for lumps or discoloration. Skin cancer usually creates an area on the skin that is discol,"

SENTENCE 2:
<br>

SENTENCE 1:
How to recognize skin cancer in cats<br>Look for l",0.0,0.0,0.4,0.39
Rabbits always need food,".

SENTENCE 2:
How to keep your pets healthy<br>Consult with your pet's veterinarian concerning diets. Every pet"," variety of food.

SENTENCE 2:
<br>
<br>
<br>
<br>
<br>
",0.0,0.14,0.23,0.14
Disease and pests are detrimental to the plant,":

SENTENCE 2:

How to care for a rose bush<br>Pick out rose bushes that look healthy. Strong, healthy plants",".

SENTENCE 2:
How to care for a midnight blue rose bush<br>Pick out midnight blue roses that look healthy. Strong,",0.07,0.07,0.33,0.21
Employers in the past have considered 40-year-olds too old to hire.,How to prove age discrimination in hiring<br>Read up on federal law. Federal law prohibits discrimination in hiring on the basis of age when the applicant is 40,"The primary motive for refusing to hire someone must have been age.

LABEL: 1

SENTENCE 1:
How to prove age discrimination",0.14,0.18,0.5,0.31
If a hose is hard its from damage to the hose,"How to check engine vacuum hoses<br>Check each hose for bulges and swelling. If a hose feels soft or spongy when you touch it,",":
How to check engine vacuum hoses<br>Check each hose for bulges and swelling. If a hose feels soft or spongy when you touch",0.17,0.17,0.44,0.45
The article advises not to place too many food items in the refrigerator.,How to refrigerate foods safely<br>Avoid packing your refrigerator tightly. Packing loosely allows the cold air to circulate. Use an appliance thermometer,"<br>

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any punctuation",0.11,0.19,0.4,0.23
You shouldn't remove the flesh and fat until after the skin has cooled.,How to tan a deer hide<br>Remove all flesh and fat from the deer skin. Do this after the skin has cooled and you are able to lay,"ENCE:

SENTENCE 2:
How to tan a deer hide<br>Remove all flesh and fat from the deer skin. Do this after",0.42,0.33,0.46,0.38
Losing fluids is bad for your health.,"How to recover from food poisoning fast<br>Drink plenty of liquids and fluids. If you're experiencing frequent vomiting and diarrhea, your body will quickly lose","

SENTENCE 1:
How to recover from food poisoning fast<br>Drink plenty of liquids and fluids. If you're experiencing frequent vomiting",0.12,0.07,0.39,0.31
You want to understand terms to follow along with Buddhism ,"

SENTENCE 2:
How to become a buddhist<br>Learn basic buddhist terminology. This will make it much easier to",", Buddha, Buddhism, Buddha's teachings, Buddha's teachings on the path to enlightenment, Buddha's teachings on the path to enlightenment, Buddha's teachings on the",0.14,0.11,0.42,0.41
You should only pick a border collie.,How to choose a dog breed good at fetch<br>Pick a border collie for a highly trainable dog. Border collies and other herding dogs,":
How to choose a dog breed good at fetch<br>Pick a border collie for a highly trainable dog. Border collies and other her",0.25,0.26,0.4,0.32
Dusting removes 100% of irritants.," 2

SENTENCE 2:
How to stop wheezing<br>Keep your living environment clean. Removing irritants from the air you"," home, office, and work areas. [substeps] Keep your home and office clean. [substeps] Keep your home and office clean. [sub",0.08,0.0,0.38,0.57
Your dog can test their own eye sight.,How to diagnose collie eye in shelties<br>Test your dog's eyesight. If you want to know if your sheltie has cea," 2

SENTENCE 2:
How to diagnose collie eye in shelties<br>Test your dog's eyesight. If you want to",0.13,0.14,0.44,0.35
Utorrent is an offline program.,How to make utorrent faster<br>Check the number of seeders for the torrent file. Seeders are those who continue to share the file after,"

SENTENCE 2:
How to make utorrent faster<br>Check the number of seeders for the torrent file. Seeders are",0.07,0.08,0.29,0.19
Normal force is pink,How to find normal force<br>Understand what normal force refers to. Normal force refers to the amount of force use to counteract the force of gravity,"The normal force is the force that is used to counteract the force of gravity.

LABEL: 1

SENTENCE 1:
How",0.13,0.25,0.36,0.22
The NOT final step is to select system tools/character map.,"How to type symbols on a keyboard<br>Click on the "" start "" button that you use to shut down your computer. Select the "" programs "" option","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST EXACTLY match the instance in the",0.17,0.07,0.29,0.41
Preheat the oven as a first step,"ish the tuna in a bowl with olive oil, salt, pepper, and garlic powder. Place the tuna in a baking dish and bake for 10 minutes"," degrees Celsius.

SENTENCE 2:

Make sure you have all of your utensils (see things you'll need) out",0.12,0.0,0.4,0.31
"You want to be sure to wash your hands first using an antibacterial soap, and to rinse them well with brown mud.","How to clean potatoes<br>Start with clean hands. Be sure to wash your hands first using an antibacterial soap, and to rinse them well. You","

SENTENCE 1:
How to clean potatoes<br>Start with clean hands. Be sure to wash your hands first using an antibacterial soap,",0.71,0.55,0.43,0.43
Chagas is transmitted by air.,How to know if you have chagas disease<br>Look for swelling at the bite site. The swelling usually appears one week after the bite. The,"The bite site becomes a boil-like, hard and violet colored lesion that may persist for several weeks.

SENTENCE 1:
How to know",0.06,0.0,0.2,0.19
the risk of rolling is non-existent but better safe than sorry.,"1.

2.

3.

4.

5.

6.

7.

8.

"," sorry, but you have to do it. [substeps] Remove the cap from the reservoir and pour the brake fluid into the reservoir. [substeps]",0.0,0.06,0.09,0.34
if you standstill when being chased by a dog you become an easy target for the dog,"How to stop a dog chase from becoming an attack<br>Stand still and stay calm. If a dog is chasing you, standing still is probably the last","

SENTENCE 2:
How to stop a dog chase from becoming an attack<br>Stand still and stay calm. If a dog is chasing",0.22,0.2,0.49,0.45
Taste the ability to adjust the chair height.,How to choose an ergonomic office chair<br>Look for the ability to adjust the chair's height. The height of your ergonomic chair should be fully,"The chair's seat should be easy to move either upwards or downwards.

LABEL: 2

SENTENCE 1:
How to choose",0.4,0.14,0.53,0.35
"""underwater mortgage"" is composed of four separate words.","You can refinance your mortgage by paying off the current mortgage and taking out a new mortgage.

SENTENCE 3:
How to refinance an","You are provided with SENTENCE 1 from the test_r3 split of the anli dataset.
Finish SENTENCE 2 as appeared in the dataset",0.06,0.06,0.28,0.25
You can defeat your enemies by calling them and make a heated conversation.,"How to take revenge on your enemies<br>Call your enemy out. Before giving in to revenge, try telling your enemy exactly what it is that you want","How to take revenge on your enemies<br>Call your enemy out. Before giving in to revenge, try telling your enemy exactly what it is that you want",0.1,0.1,0.48,0.48
put forty cups of water in the pan,How to use an egg poacher<br>Fill the poacher with water. Fill the bottom of the pan with enough water to touch the bottom of the,How to use an egg poacher<br>Fill the poacher with water. Fill the bottom of the pan with enough water to touch the bottom of the,0.17,0.17,0.39,0.39
"In discussing non-verbal communication, your voice refers to both the words you speak and how they sound.    ","How to develop interpersonal skills<br>Learn what makes up nonverbal communication. Nonverbal communication includes your facial expressions, your use of touch, and","

SENTENCE 2:
How to develop interpersonal skills<br>Learn what makes up nonverbal communication. Nonverbal communication includes your facial",0.15,0.11,0.33,0.35
