completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"In analysis , Kronecker rejected the formulation of a differentiable , nowhere continuous function by his colleague , Karl Weierstrass .","Kronecker's analysis of the function is based on the following assumptions:

1. The function is continuous.

2. The function is differentiable","Kronecker's analysis of the function is based on the idea of a function that is not differentiable at any point.

LABEL: 1

",0.21,0.25,0.36,0.24
"Lamas is the capital of the San Martín Region , situated in the Lamas Province of northern Peru .","Lamas is the capital city of the province of Lamas in the San Martín region of northern Peru.

LABEL: 1

SENT","The capital city of the province of Lamas in the San Martín region of northern Peru is Lamas.

LABEL: 1

SENT",0.65,0.55,0.41,0.38
"ITSEC has been largely replaced by Common Criteria , which provides similarly defined evaluation levels and implements the goal of the evaluation concept and the security target document .","The ITSEC has been largely replaced by Common Criteria, which provides similarly-defined evaluation levels and implements the target of evaluation concept and the Security Target document.
","The ITSEC has been largely replaced by Common Criteria, which provides similarly-defined evaluation levels and implements the target of evaluation concept and the Security Target document.
",0.93,0.93,0.81,0.81
This is a list of international sporting events in the Philippines in the Manila area :,"This is a list of international sporting events in the Greater Manila Area in the Philippines :

LABEL: 1

SENTENCE 1:
This","

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

SENT",0.67,0.0,0.41,0.15
"It was founded in 1982 by Hilton Kramer , a former art critic for `` The New York Times '' , and Samuel Lipman , pianist and music critic .","The New York Times

LABEL: 1

SENTENCE 1:
It was founded in 1982 by Samuel Lipman, a former art critic","The company was founded in 1982 by Samuel Lipman, a former art critic of `` New York Times '' and Hilton Kramer, pianist and music critic.",0.45,0.71,0.36,0.8
"For this reason , Castello di Monterone was severely damaged by military attacks , particularly by Braccio da Montone or Malatesta Baglioni ( around 1416 and 1582 ) .","The reason for the damage to Castello di Monterone was that it was particularly damaged by military attacks, seriousely by Braccio da Montone or","The castle was built in the 13th century by the Counts of Montone.

LABEL: 1

SENTENCE 2:
The castle",0.58,0.14,0.57,0.22
"An edition from 1880 , translated by Peter Christie and revised and edited by Frederick Crombie , is available online .","The original text is available online.

SENTENCE 3:
The original text is available online.

SENTENCE 4:
The original","The following is a list of the most common words in the English language.

The following is a list of the most common words in the English language.",0.17,0.04,0.33,0.6
Jean Antoine retired in 1653 and was replaced by his sons Jean de Tournes and Samuel de Tournes in the family company .,"The family business was run by the sons of Jean de Tournes.

LABEL: 1

SENTENCE 3:
The family business was","The family business was run by Jean Antoine and Samuel de Tournes until 1673 when Samuel died.

LABEL: 1

SENTENCE",0.38,0.33,0.26,0.17
"As Jessica Stoyadinovich in Wilmington , North Carolina , Stoya was born into a Scottish father and a Serbian mother .","Stoya is a porn star.

LABEL: 1

SENTENCE 3:
Stoya is a porn star.

LABEL","Stoya is a pornographic actress and director.

LABEL: 1

SENTENCE 1:
Stoya was born to Jessica Stoy",0.18,0.17,0.3,0.22
"Its natural habitats are subtropical or tropical dry savanna , dry shrubland , arable land , and rural gardens .","It is found in the following countries:

SENTENCE 1:
Its natural habitats are dry savanna, subtropical or tropical dry shrubs,","It is found in the following countries :

SENTENCE 1:
Its natural habitats are dry savanna, subtropical or tropical dry shrubs,",0.44,0.44,0.4,0.4
"Misc Music is a compilation album by Shifty Truth , released on the Unbelievable Disco label in 2001 .","The album was recorded in the basement of the band's rehearsal space in the city of New York.

LABEL: 1

SENTENCE","The album was released on the label Shifty Disco.

LABEL: 1

SENTENCE 1:
Music is a compilation album",0.15,0.34,0.1,0.41
"The access to North Fairlee Road is via Mill Lane , which connects to the Island Harbour ( A3054 ) .","Access to the island of Harbour Road is via Mill Lane, which connects to North Fairlee Road ( A3054 ).

LABEL: 1","The island of Harbour Road is a small island in the River Thames in England. It is located in the borough of Richmond upon Thames, in the London Borough",0.59,0.17,0.52,0.28
"In response , the police held a press conference and warned of `` criminal consequences '' for online behaviour .","The police held a press conference and warned of `` Online - consequences '' for criminal behavior.

LABEL: 1

SENTENCE 1:
","The police held a press conference and warned of `` Online - consequences '' for criminal behavior.

LABEL: 1

SENTENCE 1:
",0.65,0.65,0.47,0.47
"The baby turns out to be Casey , of course , and the revelation forbids the marriage between Michael and him .","The revelation prohibits the marriage between Casey and Michael.

LABEL: 1

SENTENCE 3:
The revelation prohibits the marriage between Casey and","The baby turns out to be Michael, of course, and the revelation prohibits the marriage between him and Casey.

LABEL: 1

SENT",0.45,0.73,0.41,0.58
"On 8 March he and Donovan Morgan Lex Lovett , Osamu Nishimura beat at an EWE show .","On March 8, he and Donovan Morgan beat Lex Lovett & Osamu Nishimura at an EWE show.

LABEL: 2","On March 8, he and Donovan Morgan beat Lex Lovett & Osamu Nishimura at an EWE show.

LABEL: 2",0.82,0.82,0.62,0.62
The music was composed by Ilaiyaraaja and lyrics were written by Vaali .,"The music was composed by Vaali and the lyrics by Ilaiyaraaja were written by Vaali.

LABEL: 1

SENT","The music was composed by Vaali and the lyrics by Ilaiyaraaja were written by Vaali.

LABEL: 1

SENT",0.73,0.73,0.63,0.63
The minor rainfall variation in the district is annual from place to place .,"The annual rainfall variation in the district is marginal from place to place.

LABEL: 1

SENTENCE 3:
The annual rainfall variation","The annual rainfall variation in the district is marginal from place to place.

LABEL: 1

SENTENCE 1:
The annual rainfall variation",0.65,0.65,0.51,0.52
The next Lucio Dalla - single was released in February 1979 and introduced a new stadio member : guitarist Ricky Portera .,"The next Ricky Portera single was released in February 1979 and a new Stadio member was introduced : guitarist Lucio Dalla.

LABEL:","The next Ricky Portera single was released in February 1979 and a new Stadio member was introduced : guitarist Lucio Dalla.

LABEL:",0.7,0.7,0.68,0.68
"During the occupation of Latvia by Nazi - Germany , DNB was subordinated to the German news agency LETA .","LETA was a Latvian newspaper.

LABEL: 1

SENTENCE 3:
LETA was a Latvian newspaper.","The German news agency DNB was subordinated to the Latvian government during the occupation of Latvia by Nazi Germany.

LABEL: 1
",0.13,0.42,0.37,0.55
"In his debut Sydney season with the St. George Dragons in 1957 , he represented for both Sydney firsts and New South Wales .","In his debut season at Sydney with St. George Dragons in 1957, he represented both Sydney Firsts and New South Wales.

LABEL: 2
","He was a member of the St. George Dragons team that won the 1957 premiership.

LABEL: 2

SENTENCE 1:",0.84,0.24,0.61,0.19
"The town has a library , several schools , primary and secondary .","The town has a library, several primary schools and secondary schools.

LABEL: 1

SENTENCE 3:
The town has a library","The town has a library, several primary schools and secondary schools.

LABEL: 1

SENTENCE 1:
The town has a library",0.6,0.6,0.63,0.64
"Mike Martin is the protagonist in two novels , `` The Fist of the God '' ( 1994 ) and `` The Afghan '' ( 2006 ) by Frederick Forsyth .","The Afghan

SENTENCE 3:
The Afghan is a novel by Frederick Forsyth.

LABEL: 2

SENTENCE","The Afghan

SENTENCE 2:
The Afghan is a novel by Frederick Forsyth.

SENTENCE 2:
The Afghan is",0.33,0.32,0.35,0.32
"Rafael Nadal successfully defended his title against David Ferrer with 7 -- 6 , 7 -- 5 in the final .","The match was played at the Madrid Open in Madrid, Spain.

LABEL: 1

SENTENCE 3:
The match was played on","The match was played on the clay courts of the Foro Italico in Rome, Italy.

LABEL: 1

SENTENCE 1:",0.11,0.06,0.21,0.08
"Clement Arundel `` Clem '' Newton-Brown ( born 3 September 1967 ) , Victorian politician , is the former member for Prahran in the Australian Legislative Assembly .","Clem Newton-Brown is a member of the Victorian Legislative Assembly for the seat of Pr...

SENTENCE 1:
Clement Arundel","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following words:",0.38,0.14,0.44,0.07
Biolink - zones can be viewed from continental to regional scales .,"Biolink zones can be viewed at scales from regional to continental.

LABEL: 1

SENTENCE 3:
Biolink zones","The following is a list of the most common words in the test set.

The following is a list of the most common words in the test set.",0.52,0.0,0.58,0.46
"The 2012 Cheltenham Borough Council election took place on 3 May , 2012 , to elect members of Cheltenham Council in Gloucestershire , England .","The 2012 Cheltenham Borough Council election took place on 3 May 2012 to elect members of the Cheltenham Borough Council in Gloucestershire, England.
","The 2012 Cheltenham Council election took place on 3 May 2012 to elect members of the Cheltenham Borough Council in Gloucestershire, England.

",0.95,0.93,0.85,0.83
"The extinct `` Nesoryzomys '' known from Santa Cruz , `` Nesoryzomys indefessus '' , is also different there ; other species of the genus survive on other islands .","The extinct `` Nesoryzomys '', `` Nesoryzomys indefessus '', known from Santa Cruz, are different there,","The species of the genus Nesoryzomys are known from Santa Cruz, and other islands.

LABEL: 2

SENTENCE",0.53,0.41,0.53,0.3
"Dead Mongke , also known as Tuda Mengu , Tudamongke , was Khan of the Golden Horde from 1280 to 1287 , division of the Mongolian Empire .","Tuda Mengu, also known as Tode Mongke, Tudamongke, was khan of the Golden Horde, division of the Mongol","Tuda Mengu, also known as Tode Mongke, Tudamongke, was khan of the Golden Horde, division of the Mongol",0.63,0.63,0.58,0.58
"Although opposition activist Guillermo Valencia was also a member of the Conservative Party , he received support from the Liberal Party .","The Liberal Party was a political party in Mexico.

LABEL: 1

SENTENCE 3:
The Liberal Party was founded in 1824","The Liberal Party was founded in 1869 by a group of young men who were opposed to the government of President Benito Juarez.

LABEL:",0.3,0.18,0.18,0.12
In April 1916 a large number of Serbian troops were transported in British and French naval vessels from Corfu to mainland Greece .,"The British and French ships were escorted by a British cruiser and a French destroyer.

LABEL: 1

SENTENCE 3:
The","The British and French ships were escorted by the Greek Navy.

LABEL: 1

SENTENCE 1:
The British and French ships were",0.19,0.19,-0.0,0.19
"Leeds was born Antoinette Lees in Butte , Montana , the daughter of Chas and Lina Lees . Her father was an immigrant from England .","Antoinette Lees was born in England, daughter of Chas and Lina Lees, whose father was an immigrant from Butte, Montana.","She was a member of the Royal Academy of Dance and the Royal Academy of Music, and was a member of the Royal Ballet Company.

LABEL",0.67,0.21,0.7,0.01
"On 16 June 1948 he married Mary Heistand Underwood ( born Scott ) and had three children : Scotty , Molly and Mary Kate .","He married Mary Heistand Underwood ( née Scott ) on June 16, 1948 and had three children : Scotty, Molly and Mary Kate.
","He married Mary Heistand Underwood ( née Scott ) on June 16, 1948 and had three children : Scotty, Molly and Mary Kate.
",0.73,0.73,0.84,0.84
