completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
All chemical reactions involve both reactants and products.,"A chemical reaction rearranges the constituent atoms of the reactants to create different substances as products.

LABEL: entails

SENTENCE 1:","A chemical reaction rearranges the constituent atoms of the reactants to create different substances as products.

LABEL: entails

SENTENCE 1:",0.21,0.21,0.29,0.29
Backbone is another name for the vertebral column.,"Vertebrates have a backbone or spine ( vertebral column ), and amount to less than five percent of all described animal species.

LABEL: entails
","Vertebrates have a backbone or spine ( vertebral column ), and amount to less than five percent of all described animal species.

LABEL: entails
",0.2,0.2,0.18,0.18
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"The aim is to reverse this process and prevent type 1 diabetes in people at risk of the disease.

LABEL: neutral

SENTENCE 3","The aim is to reverse this process and prevent type 1 diabetes in people at risk of the disease.

LABEL: neutral

SENTENCE 1",0.18,0.18,0.27,0.26
A viral vector is the name for a tool commonly used by molecular biologists to place genetic material into cells.,"The laboratory uses a combination of genetic manipulations, molecular biology, and animals studies to identify the function of these two viral gene products and to identify other viral genes which","The laboratory uses a combination of genetic manipulations, molecular biology, and animals studies to identify the function of these two viral gene products and to identify other viral genes which",0.16,0.16,0.21,0.21
The development of the respiratory system in the fetus begins at about 4 weeks.,"I was 9 weeks along but my fetus was not developed passed 6 weeks.

LABEL: neutral

SENTENCE 3:
I was 9","I was 9 weeks along but my fetus was not developed passed 6 weeks.

LABEL: neutral

SENTENCE 1:
I was 9",0.11,0.11,0.27,0.27
Metals start out as ore.,"and metal ore (7.8%)

LABEL: neutral

SENTENCE 3:
and metal ore (7.8%)

","and metal ore (7.8%).

LABEL: neutral

SENTENCE 1:
and metal ore (7.8%).

",0.11,0.11,0.42,0.45
Incubation is when birds keep their eggs warm while the embryos inside develop.,"Incubation is found almost exclusively in birds where the eggs are warmed.

LABEL: entails

SENTENCE 1:
Incubation is found","Incubation is found almost exclusively in birds where the eggs are warmed.

LABEL: does not entail

SENTENCE 1:
Incubation",0.25,0.25,0.4,0.44
Backbone is another name for the vertebral column.,"A component of the vertebral column, or backbone, found in vertebrates.

LABEL: is

SENTENCE 3:
A component of","A component of the vertebral column, or backbone, found in vertebrates.

LABEL: does not entail

SENTENCE 1:
A",0.23,0.23,0.22,0.16
"The term cardiac output, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute.","The heart pumps blood through the body by squeezing it out of the ventricles. The heart is divided into two chambers, the left and right ventricles. The","The heart is a muscular pump that pumps blood through the body. The heart is divided into four chambers: the right atrium, right ventricle, left atrium",0.24,0.2,0.19,0.36
A neutron collides with an atom of u-235 during the basic nuclear fission process.,"The nucleus of the atom is a neutral particle.

SENTENCE 3:
The nucleus of the atom is a neutral particle.

SENT","The nucleus of the atom is a small, dense, and positively charged object. It is composed of protons and neutrons. The protons are positively charged particles,",0.17,0.15,0.49,0.31
When liquid water changes to water vapor it is called evaporation.,"Evaporation is the conversion of liquid water to water vapor.

LABEL: entails

SENTENCE 3:
Evaporation is the conversion of","The conversion of liquid water to water vapor.

LABEL: entails

SENTENCE 1:
Evaporation The conversion of liquid water to water",0.4,0.39,0.41,0.52
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The wire offers resistance to the flow of the current.

LABEL: neutral

SENTENCE 3:
The wire offers resistance to the flow","The wire offers resistance to the flow of the current.

LABEL: neutral

SENTENCE 1:
The wire offers resistance to the flow",0.22,0.22,0.43,0.43
The development of the respiratory system in the fetus begins at about 4 weeks.,The cytochemical localization of ectoadenosine triphosphatase in the rat liver during development from 15-day-old fetus to 4-week-old and,The cytochemical localization of ectoadenosine triphosphatase in the rat liver during development from 15-day-old fetus to 4-week-old and,0.33,0.33,0.25,0.25
The element carbon is present in all organic molecules.,"Carbon forms the skeleton of all organic molecules.

SENTENCE 2 is entailed by SENTENCE 1.

SENTENCE 2 is","Carbon forms the skeleton of all organic molecules.

LABEL: entails

SENTENCE 1:
Carbon forms the skeleton of all organic",0.3,0.29,0.35,0.43
Compounds containing the element carbon are the basis of all known life.,"Compound containing carbon to carbon unsaturation.

LABEL: neutral

SENTENCE 3:
Compound containing carbon to carbon unsaturation.","Compound containing carbon to carbon unsaturation.

LABEL: neutral

SENTENCE 1:
Compound containing carbon to carbon unsaturation.",0.14,0.14,0.48,0.48
All of the petals together are called a corolla.,"The corolla is a flower.

LABEL: is a part of

SENTENCE 1:
The petals collectively are called the cor","The petals collectively are called the corolla.

LABEL: entails

SENTENCE 1:
The petals collectively are called the cor",0.36,0.37,0.41,0.49
Hydrocarbons are made of one carbon and four hydrogen atoms.,"Methane is the simplest of the hydrocarbon compounds, being composed of one carbon atom and four atoms of hydrogen.

LABEL: entails

S","Methane is the simplest of the hydrocarbon compounds, being composed of one carbon atom and four atoms of hydrogen.

LABEL: entails

S",0.37,0.37,0.24,0.24
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"The mutant gene is recessive.

LABEL: dominant

SENTENCE 3:
The mutant gene is dominant.

LABEL:","The mutant gene is a gene that causes a disease.

LABEL: neutral

SENTENCE 1:
The mutant gene is a gene that",0.0,0.0,0.32,0.23
Beneficial fungi play a crucial role in balance of ecosystems.,"The Supreme Court is the highest court in the land.

LABEL: positive

SENTENCE 1:
The Supreme Court is the highest court","The Supreme Court is the highest court in the United States.

LABEL: positive

SENTENCE 1:
The Supreme Court is the highest",0.06,0.06,0.36,0.26
When liquid water changes to water vapor it is called evaporation.,"Evaporation and Condensation

LABEL: entails

SENTENCE 1:
Evaporation and Condensation

LABEL: entails

","Evaporation and Condensation Evaporation is the phase change of liquid water into a vapor (gas).

LABEL: entails

SENTENCE 1",0.09,0.2,0.52,0.29
Most of the energy used by living things comes either directly or indirectly from the sun.,"The sun is the ultimate source of energy in most ecosystems and for almost all living things.

LABEL: entails

SENTENCE 3:
","The sun is the ultimate source of energy in most ecosystems and for almost all living things.

LABEL: does not entail

SENTENCE 3",0.22,0.21,0.19,0.24
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called a(n) metallic bond.,"the metal ions are bonded into

LABEL: neutral

SENTENCE 3:
The metal ions are bonded into

LABEL: neutral","The contaminated metal ions are bonded into

LABEL: neutral

SENTENCE 1:
The contaminated metal ions are bonded into

LABEL",0.22,0.21,0.48,0.44
"You call materials able to conduct electricity with 100% efficiency, meaning that no energy is lost during the electrical transmission, superconductors.","Superconductors are materials that lose little or no energy as electricity passes through them.

LABEL: entails

SENTENCE 3:
Super","Superconductors are materials that lose little or no energy as electricity passes through them.

LABEL: does not entail

SENTENCE 3:",0.2,0.2,0.31,0.31
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The electrical contacts and resistance wire are connected to the circuit.

LABEL: positive

SENTENCE 3:
The electrical contacts and resistance wire","The electrical contacts and resistance wire are connected to the

LABEL: positive

SENTENCE 3:
The electrical contacts and resistance wire are connected",0.22,0.21,0.34,0.37
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"The vaccine is a new type of vaccine that is designed to prevent the onset of type 1 diabetes.

LABEL: positive

SENTENCE 2","The vaccine is called the “Diabetes Prevention Trial-Type 1” or DPT-1.

The vaccine is a combination of two proteins, insulin",0.23,0.23,0.24,0.38
Beneficial fungi play a crucial role in balance of ecosystems.,"The role of C, N, P, and S in the environmental health of the ecosystems in south Florida is critical.

LABEL: neutral

","The role of C, N, P, and S in the environmental health of the ecosystems in south Florida is crucial.

LABEL: neutral

",0.25,0.25,0.29,0.3
The water cycle ends with it repeats itself.,"The cycle of violence is a cycle of violence.

LABEL: neutral

SENTENCE 3:
The cycle of violence is a cycle of","The cycle of the same old thing.

LABEL: neutral

SENTENCE 1:
The cycle of the same old thing.

",0.14,0.15,0.36,0.45
Hydrocarbons are made of one carbon and four hydrogen atoms.,"Methane is a hydrocarbon.

LABEL: is

SENTENCE 3:
A hydrocarbon is a compound containing only carbon and hydrogen.","Methane, the simplest hydrocarbon, is a single carbon atom surrounded by four hydrogen atoms.

LABEL: entails

SENTENCE 1:",0.21,0.29,0.39,0.14
The concentration of the hydrogen ion in a solution can be calculated when the ph is known.,"The pH is a measure of the concentration of hydrogen ions in a solution.

LABEL: entails

SENTENCE 1:
The pH is","The pH is a measure of the concentration of hydrogen ions in a solution.

LABEL: does not entail

SENTENCE 1:
The",0.53,0.42,0.32,0.22
Lyme disease is caused by bacteria.,"Lyme disease is caused by a corkscrew-shaped bacterium, or spirochete, called Borrelia burgdorferi.
","Lyme disease is caused by a corkscrew-shaped bacterium, or spirochete, called Borrelia burgdorferi.
",0.5,0.5,0.67,0.67
