completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Gases and liquids become solids at low temperatures.,"A liquid becomes a gas if its temperature is increased.

LABEL:

SENTENCE 3:
A liquid becomes a gas if its temperature","A liquid becomes a gas if its temperature is increased.

LABEL:

SENTENCE 3:
A liquid becomes a gas if its temperature",0.0,0.0,0.45,0.45
"During the first year after birth, a baby called a(n) infant.","God and sinners reconciled in the birth of a baby, a helpless infant born two thousand years ago.

LABEL:
God and sinners reconciled","God and sinners reconciled in the birth of a baby, a helpless infant born two thousand years ago.

LABEL:

SENTENCE 3",0.34,0.36,0.48,0.33
The eighth planet from our sun is neptune.,"The eighth planet from the Sun, Neptune is about 2.7 billion miles distant and has a cloud-surface temperature of about -330 F.

LAB","The eighth planet from the Sun, Neptune is about 2.7 billion miles distant and has a cloud-surface temperature of about -330 F.

LAB",0.36,0.36,0.42,0.42
Reversible reactions are indicated by opposite-headed kinds of arrows.,"The cytoplasm (arrows) or the surface of vacuolated cells (arrows) more often reveals negative reaction.

LABEL:","The cytoplasm (arrow heads) or the surface of vacuolated cells (arrows) more often reveals positive reaction.

LABEL:",0.15,0.15,0.34,0.35
"During the first year after birth, a baby called a(n) infant.","Babies should get breast milk or infant formula their first year.

LABEL: positive

SENTENCE 3:
Babies should get breast","Babies should get breast milk or infant formula their first year.

LABEL:

SENTENCE 3:
Babies should get breast milk",0.13,0.13,0.34,0.46
"If a substance has a ph value greater than 7,that indicates that it is base.","base--a substance that has a pH of more than 7, which is neutral.

LABEL: entails

SENTENCE 3:
base","base--a substance that has a pH of more than 7, which is neutral.

LABEL: entails

SENTENCE 3:
base",0.51,0.51,0.41,0.41
A(n) favorable trait is an adaptation.,"The physiological traits and adaptations of the human body

LABEL: neutral

SENTENCE 3:
The physiological traits and adaptations of the human body","The following traits are common to all species of the genus Scitail:

1.

2.

3.

4.
",0.0,0.0,0.47,0.32
The head of the sperm contains the nucleus.,"The egg must be fertilized by the sperm.

LABEL: fertilized

SENTENCE 3:
The fertilized egg must be implanted","The sperm membrane must fuse with the oocyte membrane and the sperm head along with associated parts must be drawn into the the egg.

LABEL:
",0.31,0.24,0.36,0.31
The element hydrogen is the most abundant in the universe.,"The most abundant element in the universe is helium (He).

LABEL: entails

SENTENCE 3:
The most abundant element in the","The most abundant element in the universe is hydrogen (H).

LABEL:

SENTENCE 3:
The most abundant element in the universe",0.53,0.6,0.28,0.62
The water cycle ends with it repeats itself.,"The cycling was repeated once more, with water in the oven.

LABEL:
The cycling was repeated once more, with water in the oven.","The cycling was repeated once more, with water in the oven.

LABEL: neutral

SENTENCE 3:
The cycling was repeated once",0.19,0.14,0.65,0.31
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The earth is a conductor and that is why it is used in electrical wiring.

LABEL: earth

SENTENCE 3:
The earth","The conductors are used in electrical wiring.

LABEL: conductors

SENTENCE 3:
The conductors are used in electrical wiring",0.11,0.12,0.3,0.52
Plasma matter makes up most of the universe.,"The universe is made of plasma, the fourth state of matter.

LABEL: entails

SENTENCE 3:
The universe is made of","The universe is made of plasma, the fourth state of matter.

LABEL:

SENTENCE 3:
The universe is made of plasma",0.29,0.29,0.29,0.52
Ocean acidification occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic.,"The ocean absorbs carbon dioxide from the atmosphere 3.4.3.

LABEL:

SENTENCE 3:
The ocean absorbs carbon dioxide","Carbon dioxide in atmosphere and carbon in the ocean 2.4.3.

LABEL: neutral

SENTENCE 3:
Carbon",0.34,0.3,0.39,0.18
The turning driveshaft causes the wheels of the car to turn.,Suppose it is an immersive ride that is constructed in such a way that when you turn the wheel of the &quot;car&quot; you,Suppose it is an immersive ride that is constructed in such a way that when you turn the wheel of the &quot;car&quot; you,0.22,0.22,0.38,0.38
The concentration of the hydrogen ion in a solution can be calculated when the ph is known.,"pH is the negative logarithm (base 10) of the concentration of hydrogen ions in a solution.

SENTENCE 1:
p","The pH of a solution is the negative logarithm (base 10) of the concentration of hydrogen ions in a solution.

LABEL:
",0.39,0.37,0.33,0.4
"Carpal, metacarpal and phalanx bones comprise the hand.","The hand is comprised of the wrist (carpals), palm (metacarpals), and fingers (phalanges).

SENTENCE 1:","The hand is comprised of the wrist (carpals), palm (metacarpals), and fingers (phalanges).

LABEL: entails
",0.17,0.17,0.52,0.3
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"Gestational diabetes most commonly resembles a mild form of Type II diabetes and may require only diet modification.

LABEL: mild

SENTENCE","Gestational diabetes most commonly resembles a mild form of Type II diabetes and may require only diet modification.

LABEL: mild

SENTENCE",0.19,0.19,0.26,0.26
When liquid water changes to water vapor it is called evaporation.,"The temperature of the Earth's surface is about 7,000 degrees Fahrenheit.

LABEL:

SENTENCE 3:
The Earth's atmosphere","The rate of evaporation is the rate of change of liquid water to invisible water vapor.

LABEL: rate

SENTENCE 3:",0.06,0.32,0.23,0.3
"If a substance has a ph value greater than 7,that indicates that it is base.","The pH of the solution is 7.4.

LABEL: 7.4

SENTENCE 3:
The pH of the solution is","The pH of the solution is 7.

LABEL: 7

SENTENCE 3:
The pH of the solution is 7.

",0.17,0.18,0.45,0.57
The gallbladder is near the right lobe of the liver.,"The quadrate lobe is an area of the liver situated on the under surface of the right lobe, bounded in front by the anterior margin of the liver;
","The quadrate lobe is an area of the liver situated on the under surface of the right lobe, bounded in front by the anterior margin of the liver;
",0.42,0.42,0.28,0.28
The turning driveshaft causes the wheels of the car to turn.,"The wheel turns, the arc causes the body to lift up.

LABEL:
The wheel turns, the arc causes the body to lift up.","The wheel turns, the arc causes the body to lift up.

LABEL: neutral

SENTENCE 3:
The wheel turns, the",0.29,0.27,0.68,0.25
"If the buoyant force is greater than the force of gravity acting on a ship, it will float.","The ship is caught in the massive gravity of Jupiter, forcing a rash landing on a floating continent.

LABEL: neutral

SENTENCE 3","The ship is caught in the massive gravity of Jupiter, forcing a rash landing on a floating continent.

LABEL: neutral

SENTENCE 3",0.3,0.3,0.3,0.3
Beneficial fungi play a crucial role in balance of ecosystems.,"Wolves would play a beneficial ecological role, sending useful ripples and waves throughout the ecosystem's food chain.

LABEL: positive

SENT","Wolves would play a beneficial ecological role, sending useful ripples and waves throughout the ecosystem's food chain.

LABEL: positive

SENT",0.19,0.19,0.29,0.29
Beneficial fungi play a crucial role in balance of ecosystems.,"The soil ecosystem is a balance of many different organisms.

LABEL:

SENTENCE 3:
The soil ecosystem is a balance of many","The nematodes are beneficial to the balance of nature in the soil ecosystem.

LABEL: beneficial

SENTENCE 3:
The nem",0.19,0.21,0.43,0.34
"The bird ancestor that lived in trees developed wings, which is commonly associated with birds.","The wings of birds, human arms, and pectoral fin in fish are all derived from a common ancestor In contrast, features that are similar because they have","The wings of birds, human arms, and pectoral fin in fish are all derived from a common ancestor. In contrast, features that are similar because they",0.14,0.15,0.35,0.33
You can expect stormy if a center of low pressure is moving your way.,"The weather in the north is likely to be unsettled, with the potential for heavy rain and thunderstorms.

LABEL: wet

SENT","The low pressure system is expected to move eastwards across the UK, bringing rain and strong winds to the north and east of the country.

LABEL",0.06,0.15,0.26,0.26
Reversible reactions are indicated by opposite-headed kinds of arrows.,"If you rotate the arrow tail to head, by 180 degrees, the direction of the arrow is reversed, so a 180 degree rotation reverses the arrow.
","If you rotate the arrow tail to head, by 180 degrees, the direction of the arrow is reversed, so a 180 degree rotation reverses the arrow.
",0.11,0.11,0.45,0.45
The gallbladder is near the right lobe of the liver.,"Pressing, drawing, stitching in right lobe of liver.

LABEL:
Pressing, drawing, stitching in right lobe of liver.

","Pressing, drawing, stitching in right lobe of liver.

LABEL:

SENTENCE 3:
Pressing, drawing, stitching in",0.3,0.32,0.6,0.42
Mitosis actually occurs in four phases.,"The two critical steps are DNA replication, which occurs during S-phase, and the physical process of cell division which occurs during M-phase (for mitosis","The two critical steps are DNA replication, which occurs during S-phase, and the physical process of cell division which occurs during M-phase (for mitosis",0.06,0.06,0.32,0.32
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"The children with diabetes usually have what is called Type 1 diabetes, one form of the disease known as diabetes mellitus.

LABEL: negative

","Children with diabetes usually have what is called Type 1 diabetes, one form of the disease known as diabetes mellitus.

LABEL: neutral

S",0.32,0.32,0.3,0.27
The turning driveshaft causes the wheels of the car to turn.,"the turn of a wheel .

LABEL:
the turn of a wheel .

SENTENCE 1:
as, the turn of a","the turn of a wheel .

LABEL:

SENTENCE 3:
the turn of a wheel .

LABEL:

",0.34,0.32,0.36,0.49
The eighth planet from our sun is neptune.,"The planet Neptune is the eighth planet from the Sun and orbits it every 165 years at a distance of 4.5 billion kilometers.

LABEL: entails","Neptune is the eighth planet from the Sun and orbits it every 165 years at a distance of 4.5 billion kilometers.

LABEL:
",0.29,0.32,0.28,0.42
