completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
She did not listen to the noise.,"He didn't listen.

LABEL: 2

SENTENCE 3:
I didn't listen.

LABEL: 3

","She didn't listen.

LABEL: 2

SENTENCE 1:
She didn't listen.

LABEL: 3

",0.1,0.19,0.4,0.56
It is important to drain the watermelon to make this dish.,yeah yeah you probably get this probably pretty sticky after you get done then you've got to drain the water out of the watermelon because you know when you,yeah yeah you probably get this probably pretty sticky after you get done then you've got to drain the water out of the watermelon because you know when you,0.2,0.2,0.38,0.38
The green glow painted everything around them after the rain had stopped.,"The rain had stopped, but the green glow painted everything around them.

LABEL: 1

SENTENCE 1:
The rain had stopped","The rain had stopped, but the green glow painted everything around them.

LABEL: 1

SENTENCE 1:
The rain had stopped",0.69,0.69,0.58,0.58
I can't remember.,"I don't remember. 

LABEL: 1

SENTENCE 1:
I don't remember. 

LABEL: 2

","I don't remember. 

LABEL: 1

SENTENCE 1:
I don't remember. 

LABEL: 2

",0.33,0.33,0.56,0.56
She had so much in student loans that she had trouble paying them back.,"She graduated in 1995 owing $58,000 in loans.

LABEL: 2

SENTENCE 1:
She graduated in 1995 owing $","She graduated in 1995 owing $58,000 in loans.

LABEL: 2

SENTENCE 1:
She graduated in 1995 owing $",0.25,0.25,0.35,0.35
"San'doro was fighting a strong, dark man.","From his second sight Jon saw San'doro grappling with a much larger man.

LABEL: 2

SENTENCE 3:
From","San'doro was a man of great strength, but he was also a man of great cunning.

LABEL: 2

SENTENCE 1",0.3,0.34,0.29,0.35
African nations do not need food to survive. ,"Despite the fact that the world's population is expected to increase by more than 2 billion people over the next 50 years, the number of people living in poverty is","The world's population is expected to reach 9 billion by 2050, and the number of people living in poverty is expected to increase from 1.2 billion in",0.05,0.05,0.23,0.23
Lists are available on electronic menus. ,"A recorded menu will provide information on how to obtain these lists.

LABEL: 2

SENTENCE 3:
A recorded menu will provide","The following is a list of the names of the lists that are available.

LABEL: 2

SENTENCE 3:
The following is",0.07,0.22,0.35,0.3
"We chaotically exclaimed as we all jumped up in a frenzy, ""But the door wasn't unlocked?""","""I'm sorry, I didn't mean to interrupt you.""

LABEL: 1

SENTENCE 1:
""I'm sorry,","""I'm sorry, I didn't mean to interrupt you.""

LABEL: 1

SENTENCE 1:
""I'm sorry,",0.06,0.06,0.25,0.25
NIPA excludes capital transfers because it is a risky procedure.,"For example, NIPA excludes capital transfers, like estate tax receipts, which are recorded as revenue in the unified budget, and investment grants-in-aid","For example, NIPA excludes capital transfers, like estate tax receipts, which are recorded as revenue in the unified budget, and investment grants-in-aid",0.24,0.24,0.42,0.42
Sarawak pottery has been around for a long time.,"Sarawak pottery is ochre-colored with bold geometric designs.

LABEL: 2

SENTENCE 3:
Sarawak","Sarawak pottery is ochre-colored with bold geometric designs.

LABEL: 2

SENTENCE 1:
Sarawak",0.17,0.17,0.29,0.29
They would get upset whenever anyone would speak to them.,"""I was quite, tetanic in character.""

LABEL: 2

SENTENCE 3:
""I was quite, tetanic in","""I was quite, tetanic in character.""

LABEL: 2

SENTENCE 1:
""I was quite, tetanic in",0.0,0.0,0.35,0.35
"I shrieked in terror at the thought, and almost barfed.","I was so happy. 

LABEL: 1

SENTENCE 3:
I was so happy. 

LABEL: 1

","I was so happy to see you.

LABEL: 3

SENTENCE 3:
I was so happy to see you.

",0.08,0.07,0.57,0.55
The darker skinned one was bald.,"The other one, lighter skinned, had hair braided into two lines.

LABEL: 1

SENTENCE 3:
The one","The other, lighter skinned, had hair braided into two lines.

LABEL: 3

SENTENCE 3:
The other,",0.26,0.18,0.2,0.26
One can charter a yacht in Marina del Rey.,"Marina del Rey is another, where you can also charter a yacht.

LABEL: 1

SENTENCE 1:
Marina del","The Marina del Rey is another, where you can also charter a yacht.

LABEL: 1

SENTENCE 1:
The Marina del",0.44,0.41,0.33,0.35
My brain would do better with some sleep.,"My brain refusing to command properly.

LABEL: 2

SENTENCE 1:
My brain refusing to command properly.

LABEL","My brain refusing to command properly.

LABEL: 2

SENTENCE 1:
My brain refusing to command properly.

LABEL",0.16,0.16,0.54,0.54
it's not just that the new factories have brought a lot of jobs to town,"I'm not sure I can do it

LABEL: 2

SENTENCE 3:
I'm not sure I can do it

","I'm not sure what you mean by that

LABEL: 2

SENTENCE 1:
I'm not sure what you mean by that",0.11,0.11,0.43,0.42
They didn't say anything to the girl.,"She smiled shyly back.

LABEL: 2

SENTENCE 3:
They greeted her and she smiled shyly back.

","She smiled shyly back.

LABEL: 3

SENTENCE 3:
She smiled shyly back.

LABEL: 4",0.08,0.0,0.52,0.5
All of the cathedrals statues were saved by the Revolutionaries.,"The Revolutionaries were able to destroy the cathedral's statues, but only 67 were saved (many of the originals are now housed in the Mus??e de","The Revolutionaries couldn't be dissuaded from destroying most of the cathedral's statues, although 67 were saved (many of the originals are now housed in",0.27,0.33,0.25,0.49
The Greeks colonized Sicily but never the other southern regions.," 8th circa b.c.Greeks colonize Sicily and other southern regions

LABEL: 3

SENTENCE 3:"," 8th circa b.c.Greeks colonize Sicily and other southern regions

LABEL: 3

SENTENCE 3:",0.4,0.4,0.36,0.36
Boustrophedon refers to writing that goes from right to left.,"That word boustrophedon describes writing that goes from left to right on the first line, then right to left on the second, then left to right","ENTENCE 2:
That word boustrophedon describes writing that goes from left to right on the first line, then right to left on the second",0.44,0.47,0.62,0.62
He turned to Tommy next.,"Then he turned to Tommy.

LABEL: 1

SENTENCE 3:
Then he turned to Tommy.

LABEL: 2","Then he turned to Tommy.

LABEL: 1

SENTENCE 1:
Then he turned to Tommy.

LABEL: 2",0.38,0.38,0.67,0.66
There is nothing where David's Tower used to be.,"The tower is now a ruin, but the foundations of the tower are still visible.

LABEL: 3

SENTENCE 3:
The","The castle is built on the site of David's Tower, once the largest and most formidable structure in the castle.

LABEL: 3

S",0.13,0.24,0.13,0.34
Heroin Chic is in.,"The Washington Post reported that the New York Times Magazine has published a fashion spread that promotes the now-discredited fashion trend of heroin chic.

LAB",The Washington Week in Review host Ken Bode scolded the New York Times Magazine for a Nov. 9 fashion spread he said endorsed the now-discredited fashion,0.13,0.06,0.18,0.16
The men didn't appreciate the figure of the blonde woman sitting at the bar. ,"The blonde was sitting at the bar, and she was looking at the guys.

LABEL: 3

SENTENCE 3:
The blonde","The blonde was sitting at the bar, and she was looking at the guys.

LABEL: 3

SENTENCE 3:
The blonde",0.34,0.34,0.32,0.32
Lind thought that enough soldiers would die that the US would have no choice but to leave.,"Lind says that the United States would eventually have to leave Vietnam anyway.

LABEL: 1

SENTENCE 3:
Lind says that the","The United States would eventually have had to leave Vietnam anyway.

LABEL: 1

SENTENCE 1:
The United States would eventually have",0.37,0.26,0.22,0.29
It was stated that the agencies could ignore circumstances related to themselves.,"The agency should be able to design its procedures to fit its particular circumstances (e.g.

LABEL: 2

SENTENCE 3:","The agency must be able to design its procedures to fit its particular circumstances.

SENTENCE 1:
They said that (1) agencies need to",0.12,0.17,0.32,0.33
The pub sells a larger range of beers than any other pub in the city.,"Named after the city gentleman and infamous burglar, it is one of the best-known pubs in the city.

LABEL: 2

","The city gentleman and infamous burglar, it is one of the best-known pubs in the city.

LABEL: 2

SENT",0.28,0.29,0.3,0.31
"Lord, I'm envious.","God i'm jealous

LABEL: 1

SENTENCE 1:
God i'm envious

LABEL: 0

S","I'm envious

LABEL: 1

SENTENCE 1:
I'm envious

LABEL: 2

SENT",0.32,0.35,0.44,0.53
It's advisable to skip seeing the place entirely.,"It is worth a visit, if only to see the theater itself.

LABEL: 1

SENTENCE 3:
It is worth a","It is worth a visit, if only to see the theater itself.

LABEL: 3

SENTENCE 3:
It is worth a",0.21,0.21,0.25,0.27
"Due to his attitudes on cheesecake, RFK was more disliked than Johnson.","In May 1967, Gallup found that the number of people who said they intensely disliked RFK--who was also probably more intensely liked than any other practicing"," 2:
In May 1967, Gallup found that the number of people who said they intensely disliked RFK--who was also probably more intensely liked than",0.21,0.22,0.33,0.28
The evaluation tool is used to work on research studies.,"7See also Internal Control Management and Evaluation Tool (GAO-01-1008G, August 2001).

SENTENCE 1:
8See also","6See also Internal Control Management and Evaluation Tool (GAO-01-1008G, August 2001).

SENTENCE 1:
7See also",0.15,0.15,0.27,0.27
Duke says we can use the environment to our benefit.,"We must also be willing to accept the consequences of our actions, says Duke.

LABEL: 1

SENTENCE 3:
We must","We still espouse a God-given right of human beings to use the environment for their benefit, says Barrett Duke of the Southern Baptists.

LAB",0.2,0.29,0.15,0.47
The Weekly Standard and Washington Post have opposing views on how the U.S. will approach Lee.,"The Washington Post reports that the U.S. envoys will pressure him to back down.

LABEL: 1

SENTENCE 3","The Washington Post reports that the U.S. envoys will pressure him to back down.

LABEL: 1

SENTENCE 1",0.39,0.39,0.23,0.24
Government's ability to force payment is how excise taxes are calculated.,"Moreover, the Government has the power to tax the income of the rich, and to tax the income of the poor.

LABEL: 1

","Moreover, these excise taxes, like other taxes, are determined through the exercise of the power of the Government to compel payment.

LABEL: 1",0.11,0.17,0.34,0.54
"The Victoria Terminus used to be where people departed to explore the inland area, but now it's mostly for suburban transportation.","For big Raj-buffs, the supreme example of Indo-Gothic style is the Victoria Terminus, affectionately abbreviated to VT nowadays, now","The Victoria Terminus is a railway station in the city of Mumbai, India.

LABEL: 1

SENTENCE 1:
The Victoria",0.23,0.2,0.36,0.22
'You used matches and gasoline to commit arson.',"'I'm going to burn down your house.'

LABEL: 2

SENTENCE 1:
'I'm going to burn down your","'You burned down my house.'

LABEL: 2

SENTENCE 1:
'You burned down my house.'

LABEL",0.07,0.09,0.29,0.5
