completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"The Green Park Stadium -- formerly known as the Modi Stadium -- is a cricket ground in Kanpur , India .","It is the home ground of the Uttar Pradesh cricket team.

LABEL: 1

SENTENCE 1:
The Modi Stadium -- formerly","The Modi Stadium is a cricket place in Kanpur, India.

LABEL: 1

SENTENCE 1:
The Modi Stadium is a",0.22,0.5,0.28,0.43
He afterwards added his own surname of Bhosle and always treated the child like his own son .,"He was a great singer and a great human being.

LABEL: 1

SENTENCE 1:
He was a great singer and a","He always added his own surname of Bhosle and then treated the child like his own son.

LABEL: 0

SENTENCE 1",0.11,0.79,0.31,0.64
"Zhao Xi heard that Li had some influence on the Gengshi family , so he asked Zhao to help him persuade the Lis to surrender .","Zhao Xi was a very influential person in the Li family, so he was able to persuade the Lis to surrender.

LABEL: 1

","Gengshi heard that Zhao Xi had some influence over the Li family, so he invited Zhao to help him persuade the Lis to surrender.

LABEL",0.51,0.73,0.55,0.62
"Lyuban is a city located in the Tosnensky district of St. Petersburg , Russia , on the Tigoda River southeast of Leningrad Oblast .","Lyuban is a town in Tosnensky District of Leningrad Oblast, Russia, located on the Tigoda River southeast of St.","Lyuban is a town in Tosnensky District of Leningrad Oblast, Russia, located on the Tigoda River southeast of St.",0.7,0.7,0.77,0.77
The former is broken by Hamazaki and the latter was tied by Ayumi Hamasaki .,"The former was tied by Hamazaki, the latter was broken by Ayumi Hamasaki.

LABEL: 1

SENTENCE 1:","The former is tied by Hamazaki, the latter was broken by Ayumi Hamasaki.

LABEL: 1

SENTENCE 1:",0.65,0.71,0.56,0.56
"17.1 % were of German , 12.4 % Finnish , 10.5 % Norwegian , 9.4 % Italian , 6.4 % Swedish and 5.9 % Irish ancestry .","The largest ethnic group was German descent, accounting for 17.1 % of the population.

LABEL: 1

SENTENCE 1:
","17.1 % were German descent, 12.4 % Finnish, 10.5 % Norwegian, 9.4 % Italian, 6.4 % Irish and",0.15,0.8,0.21,0.68
"Habib wrote the song `` The Envoy '' , from his 1982 album of the same name , in honor of Warren Zevon .","Zevon was a friend of Habib's and a fan of his music.

LABEL: 2

SENTENCE 1:
H","Habib wrote the song `` The Envoy '', from his album of the same name in 1982, in honour of Warren Zevon.

",0.11,0.87,0.06,0.86
Kevin Johnson brought a group together led by Vivek Ranadive to keep the team in Sacramento .,"The team was sold to a group led by Vivek Ranadive and moved to Sacramento.

LABEL: 2

SENTENCE 1","Kevin Johnson brought together a group led by Vivek Ranadive to retain the team in Sacramento.

LABEL: 2

SENTENCE",0.46,0.8,0.37,0.61
"In 1950 , Small produced a package of 26 films he sold to be shown on American television through his Peerless Television Productions .","In 1950, Small sold a package of 26 movies that he produced to show on American television through his Peerless Television Productions.

LABEL: 1
","In 1950, Small sold a package of 26 movies that he produced to show on American television through his Peerless Television Productions.

LABEL: 1
",0.74,0.74,0.67,0.67
"( Eleanor Elkins Widener became Eleanor Elkins Rice when , in October 1915 , she married Harvard professor and surgeon","She was the first woman to be appointed to the Harvard faculty.

LABEL: 1

SENTENCE 1:
Elkins Widener married","Elkins Widener married Elkins Rice in October 1915, when she became Harvard professor and surgeon.

LABEL: 1

SENTENCE 1",0.17,0.67,0.12,0.38
"In 1798 , a writer was appointed at the British East India Factory - Company in Canton ( Guangzhou ) , and subsequently its chief .","He was appointed a writer in the British East India Company's factory at Guangzhou ( Canton ), and subsequently its chief.

LABEL:","He was appointed a writer in the British East India Company's factory at Guangzhou ( Canton ), and subsequently its chief.

LABEL:",0.59,0.59,0.55,0.55
"Even the extinct `` Nesoryzomys '' , '' Nesoryzomys indefessus '' , known from Santa Cruz , are different there , other species of the genus survive on other islands .","The other species of the genus survive on different islands.

LABEL: 1

SENTENCE 1:
The other species of the genus survive","There are also the other `` Nesoryzomys '', '' Nesoryzomys indefessus '', known from Santa Cruz, and",0.42,0.46,0.36,0.43
"Jape is a configurable , graphical proof assistant , originally developed by Richard Bornat at Queen Mary , University of London and Bernard Sufrin the University of Oxford .","Jape is a configurable graphical proof assistant, originally developed by Bernard Sufrin at Queen Mary, University of London and Richard Bornat of the University of","Jape is a configurable graphical proof assistant, originally developed by Bernard Sufrin at Queen Mary, University of London and Richard Bornat of the University of",0.8,0.8,0.76,0.76
SIGMO is a passive robot designed to demonstrate applications of humanoid dynamics .,"SIGMO is a humanoid robot designed to demonstrate the applications of passive dynamics technologies.

LABEL: 1

SENTENCE 1:
SIG","SIGMO is a humanoid robot designed to demonstrate the applications of passive dynamics technologies.

LABEL: 0

SENTENCE 1:
SIG",0.65,0.65,0.6,0.57
It is also the name of a railway station on the Central line of the Mumbai suburban railway .,"The station is located in the suburb of Dadar in Mumbai, Maharashtra, India.

LABEL: 1

SENTENCE 1:","The station is located in the suburb of Mumbai Central.

LABEL: 1

SENTENCE 1:
The station is located in the suburb",0.29,0.26,0.2,0.45
"White was born in PEI , educated in Halifax , and lived in Toronto . She has a BA in English from Dalhousie University .","She is a writer and a teacher.

LABEL: 1

SENTENCE 1:
She was born in PEI, studied in Toronto","She was born in PEI, studied in Toronto and lived in Halifax and has a BA in English from Dalhousie University.

LABEL",0.3,0.74,0.39,0.63
"On 30 July 2012 , it was announced Juninho Paulista would have a trial with Middlesbrough FC after being recommended to manager Tony Mowbray by club legend Corrêa .","Corrêa was signed by Middlesbrough FC on August 1, 2012.

LABEL: 1

SENTENCE 1:
","On July 30, 2012, Corrêa was announced to have a test with Middlesbrough FC after being recommended by Club legend Juninho Paulista",0.14,0.63,0.02,0.65
On 20 March 2016 he debuted in the Russian Football - National League for FC Gazovik Orenburg in a game against FC Torpedo Armavir .,He made his debut in the Russian Football National League for FC Torpedo Armavir on 20 March 2016 in a game against FC Gazovik Orenburg,He made his debut in the Russian Football National League for FC Torpedo Armavir on 20 March 2016 in a game against FC Gazovik Orenburg,0.58,0.58,0.79,0.79
A complete and free available digital version of this journal can be found in the digital collections of the ULB Bonn .,"The journal is published by the University Library of Bonn.

LABEL: 2

SENTENCE 1:
The journal is published by the","The journal is available in the digital collections of ULB Bonn.

LABEL: 2

SENTENCE 1:
A complete and freely",0.2,0.4,0.27,0.39
"Pianist was Paulena Carter , and Ben Gage was the singer and announcer .","Paulena Carter was the pianist, and Ben Gage was a singer and the announcer.

LABEL: 2

SENTENCE 1","Paulena Carter was the pianist, and Ben Gage was a singer and the announcer.

LABEL: 2

SENTENCE 1",0.6,0.6,0.51,0.51
The General Stefan `` Grot '' Rowecki bridge is one of the largest bridges in Warsaw and one of the largest bridges next to the Siekierkowski Bridge .,"The bridge is named after General Stefan `` Grot '' Rowecki, who was killed in action in the Battle of Warsaw in 1920.

LABEL","The bridge is named after General Stefan `` Grot '' Rowecki, who was killed in action in the Battle of Warsaw in 1920.

LABEL",0.3,0.3,0.23,0.23
"He was married to Gul Sunal and had two children , Kemal Sunal and Ezo Sunal .","Ali Sunal was born in Istanbul.

LABEL: 2

SENTENCE 1:
Ali Sunal was born in Istanbul.

","Ali was married to Gül Sunal and he had two children, Kemal Sunal and Ezo Sunal.

LABEL: 2

",0.13,0.76,0.44,0.68
"Later , Francis Dickens was the subject of a comic - novel by the humorist Eric Nicol , `` Dickens of the Mounted '' ( 1989 ) .","The novel was a parody of the life of the author's father, Francis Dickens, who was a member of the British Parliament.

LABEL","Eric Nicol was the subject of a comic novel by humorist Francis Dickens, `` Dickens of the Mounted '' ( 1989 ).

LABEL",0.32,0.72,0.09,0.56
"Buses run from the bus stop to Baildon , Bradford , Cleckheaton , Dewsbury , Leeds , Huddersfield , Elland , Halifax , Wakefield and Shipley .","Buses run from the bus station to Baildon, Bradford, Cleckheaton, Dewsbury, Leeds, Huddersfield, Elland","Buses run from the bus station to Baildon, Bradford, Cleckheaton, Dewsbury, Leeds, Huddersfield, Elland",0.81,0.81,0.58,0.58
"PAIGC received support from the governments of China , Cuba , the Soviet Union , Ghana , Guinea , Senegal , Czechoslovakia , Libya , Algeria and Poland .","The PAIGC received support from the governments of China, Cuba, Soviet Union, Senegal, Guinea, Libya, Algeria, Poland, Czechoslovakia","The PAIGC received support from the governments of China, Cuba, Soviet Union, Senegal, Guinea, Libya, Algeria, Poland, Czechoslovakia",0.79,0.79,0.78,0.78
"After the Belgian Revolution of 1830 , the South Netherlands ( including southern and central Brabant ) became independent as Belgium , and later Luxembourg .","The southern Netherlands ( including South and Central Brabant ) became independent as Luxembourg and later also as Belgium.

LABEL: 1

S","After the Belgian Revolution of 1830, the southern Netherlands ( including South and Central Brabant ) became independent as Luxembourg and later also as Belgium.

",0.54,0.77,0.43,0.8
He appeared as General Onoda in the Amazon - Show `` The Man in High Castle '' and as Tao on AMCs '' Hell On Wheels '' .,"He was born in Tokyo, Japan, and is of Japanese and Filipino descent.

LABEL: 2

SENTENCE 1:
He","He appeared as General Onoda in the Amazon show `` The Man In The High Castle '', and as Tao on AMC's `` Hell On Wheels",0.15,0.91,0.05,0.78
"Lamas is the capital of the San Martín Region , situated in the Lamas Province of northern Peru .","The city of Lamas is located in the province of Lamas in northern Peru.

LABEL: 2

SENTENCE 1:
L","Lamas is the capital of the region San Martín, located in the province of Lamas in northern Peru.

LABEL: 2

S",0.43,0.75,0.26,0.48
"As an extension , the broad stairs are often used with the pink tower to allow the child to make many designs .","The broad stairs are often used with the pink tower to allow the child to form many designs.

LABEL: 2

SENTENCE 1:","The pink tower is a great way to build a castle.

LABEL: 2

SENTENCE 1:
The pink tower is a great",0.79,0.24,0.5,0.27
They also released a large pack of new levels for all three modern Repton ports named `` Repton Spectacular '' in 2010 .,"The game was released in the United States on October 25, 2010.

LABEL: 1

SENTENCE 1:
The game was released","The game was released in the United States on October 1, 2010.

LABEL: 1

SENTENCE 1:
The game was released",0.15,0.15,0.24,0.24
Lydia Yeamans was born off the coast of South Australia during a voyage from Melbourne to Sydney .,"Lydia Yeamans was born in the middle of the ocean.

LABEL: 1

SENTENCE 1:
Lydia Yeam","Lydia Yeamans was born off the coast of South Australia during a journey from Sydney to Melbourne.

LABEL: 1

SENTENCE",0.36,0.76,0.34,0.53
"Hunt returned to New York until he moved to Venice , California in 1976 .","Hunt was a member of the New York City Ballet from 1976 until his death in 1987.

LABEL: 1

SENTENCE 1","Hunt returned to Venice, California until 1976, when he moved to New York City.

LABEL: 1

SENTENCE 1:
",0.29,0.45,0.14,0.39
"However , the death of Mao Zedong in 1976 brought economic reform to the PRC , which led to the expected Chinese investment in the Japanese economy .","The PRC's economic reform, which was initiated by Deng Xiaoping, was a major factor in the economic growth of Japan.

LABEL","The death of Mao Zedong in 1976, however, brought about economic reform in the PRC, which led to the expected Chinese investment in the Japanese economy",0.26,0.9,0.33,0.82
