completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Joe delivered the final report on the case.,"Joe paid the detective after he delivered the final report on the case.

LABEL: 1

SENTENCE 3:
Joe paid the detective","Joe paid the detective after he delivered the final report on the case.

LABEL: 1

SENTENCE 1:
Joe paid the detective",0.55,0.55,0.58,0.6
"When Fred first saw my father, My father was twelve months old.","Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve months old.

LABEL","I am the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve months old.

LABEL",0.53,0.53,0.55,0.54
James was refused.,"Robert told James that he was not able to help him.

LABEL: 2

SENTENCE 3:
James told Robert that he was","James asked Robert for a favor but he was refused.

LABEL: 2

SENTENCE 1:
James asked Robert for a favor but",0.17,0.25,0.29,0.59
"Lily spoke to Donna, breaking Lily's silence.","Lily spoke to Donna, breaking her silence.

LABEL: 2

SENTENCE 3:
Lily spoke to Donna, breaking her","Lily spoke to Donna, breaking her silence.

LABEL: 2

SENTENCE 1:
Lily spoke to Donna, breaking her",0.48,0.48,0.51,0.51
Bob would have lost.,"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.

LABEL","Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.

LABEL",0.27,0.27,0.28,0.28
Dan is very cruel.,"Bill is very cruel.

LABEL: 1

SENTENCE 3:
Bill is very cruel.

LABEL: 2

","Bill was very cruel to Dan. He is very cruel.

LABEL: 1

SENTENCE 1:
Bill was very cruel to Dan",0.33,0.33,0.55,0.62
Mary had forgotten.,"Mary said that she would be late for the library.

LABEL: 2

SENTENCE 3:
Ann said that she would be late","Ann asked Mary what time the library closes, but she had forgotten.

LABEL: 2

SENTENCE 1:
Ann asked Mary what",0.08,0.26,0.28,0.29
The sculpture wasn't anchored.,"The sculpture rolled off the shelf because it wasn't anchored.

LABEL: 2

SENTENCE 1:
The sculpture rolled off the shelf","The sculpture rolled off the shelf because it wasn't anchored.

LABEL: 2

SENTENCE 1:
The sculpture rolled off the shelf",0.38,0.38,0.66,0.66
Carol believed that Rebecca suspected that Carol had stolen the watch.,"Carol believed that Rebecca suspected that she had stolen the watch.

LABEL: 2

SENTENCE 1:
Carol believed that Rebecca suspected that","Carol believed that Rebecca suspected that she had stolen the watch.

LABEL: 2

SENTENCE 1:
Carol believed that Rebecca suspected that",0.62,0.62,0.51,0.51
George wasn't successful.,"George called Paul on the phone, but he wasn't successful.

LABEL: 1

SENTENCE 3:
George called Paul on the","Paul tried to call George on the phone, but he wasn't successful.

LABEL: 1

SENTENCE 1:
Paul tried to",0.33,0.33,0.44,0.31
"Mary tucked her daughter Anne into bed, so that Mary could work.","Mary tucked her daughter Anne into bed, so that she could work.

LABEL: 2

SENTENCE 1:
Mary tucked her daughter","Mary tucked her daughter Anne into bed, so that she could work.

LABEL: 2

SENTENCE 1:
Mary tucked her daughter",0.69,0.69,0.59,0.59
Robert refused.,"Robert told James that he would help him.

LABEL: 2

SENTENCE 3:
James told Robert that he would help him.","James asked Robert for a favor but he refused.

LABEL: 2

SENTENCE 1:
James asked Robert for a favor but he",0.09,0.17,0.63,0.55
The coffee got full of coffee.,"I tried using a pen to stir my coffee, but that turned out to be a bad idea, because it got full of coffee.

LABEL:","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.32,0.17,0.36,0.44
We couldn't use the path.,"The path to the lake was blocked, so we couldn't use it.

LABEL: 2

SENTENCE 1:
The path to","The path to the lake was blocked, so we couldn't use it.

LABEL: 2

SENTENCE 1:
The path to",0.46,0.46,0.28,0.28
"Stretching the girl's back, the woman smiled at the girl.","The woman smiled at the girl.

LABEL: 1

SENTENCE 3:
The woman smiled at the girl.

LABEL","The woman smiled at the girl.

LABEL: 1

SENTENCE 1:
The woman smiled at the girl.

LABEL",0.57,0.57,0.44,0.45
Archaeologists hunted for evidence on the river banks.,"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks.

LABEL: 2","Archaeologists have concluded that humans lived in Laputa 20,000 years ago. They hunted for evidence on the river banks.

LABEL: 2",0.53,0.53,0.51,0.51
The lemons came out looking more like light bulbs.,"I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.

LAB","I tried to paint a picture of an orchard, with lemons in the lemon trees, but they came out looking more like light bulbs.

LAB",0.47,0.47,0.53,0.53
This afternoon the tide knocked The sand castle down.,"This afternoon, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this evening the tide knocked it down.
","This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the tide knocked it down.
",0.33,0.33,0.57,0.57
The chickens have gotten very nervous.,"The foxes are getting in at night and attacking the chickens. They have gotten very nervous.

LABEL: 2

SENTENCE 3:","The foxes are getting in at night and attacking the chickens. They have gotten very nervous.

LABEL: 2

SENTENCE 1:",0.46,0.46,0.39,0.39
Ray reached the top of the stairs.,"Ray threw his schoolbag down to Tom after he reached the top of the stairs.

LABEL: 1

SENTENCE 3:
Ray","Tom threw his schoolbag down to Ray after he reached the top of the stairs.

LABEL: 1

SENTENCE 1:
Tom",0.52,0.52,0.32,0.31
Kamchatka was defeated within weeks.,"In August, the Japanese attacked the Russian fleet at Vladivostok. The Japanese were defeated and the fleet was destroyed.

LABEL: 2
","In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they",0.08,0.08,0.22,0.25
The trainer slept with her boyfriend.,"Madonna fired her trainer because she slept with her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer because","Madonna fired her trainer because she slept with her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer because",0.4,0.4,0.51,0.51
Dan is very compassionate.,"Bill is a very cruel person. He is very selfish.

LABEL: 2

SENTENCE 3:
Bill is a very selfish person","Bill was very angry when he saw Dan. He was very angry.

LABEL: 2

SENTENCE 1:
Bill was very angry",0.17,0.17,0.51,0.42
I put the rag in the trash.,"I used an old rag to clean the knife, and then I put it in the trash.

LABEL: 2

SENTENCE 1:","I used an old rag to clean the knife, and then I put it in the trash.

LABEL: 2

SENTENCE 1:",0.36,0.36,0.39,0.39
"Patting the woman's back, the woman smiled at the girl.","The woman smiled at the girl.

LABEL: 1

SENTENCE 3:
The woman smiled at the girl.

LABEL","The woman smiled at the girl.

LABEL: 1

SENTENCE 1:
The woman smiled at the girl.

LABEL",0.57,0.57,0.46,0.48
The table was made of styrofoam.,"The large ball crashed right through the table because it was made of styrofoam.

LABEL: 2

SENTENCE 3:
","The large ball crashed right through the table because it was made of styrofoam.

LABEL: 2

SENTENCE 1:
",0.5,0.5,0.31,0.3
I couldn't get the chewing gum out.,"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.

","I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.

",0.29,0.29,0.55,0.55
Adam would be gone by this time.,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.
","Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be gone by this time.
",0.4,0.4,0.56,0.56
Bob is very hurt.,"Charlie is very hurt.

LABEL: 2

SENTENCE 3:
Bob is very hurt.

LABEL: 3

","Charlie is very hurt.

LABEL: 2

SENTENCE 1:
Bob paid for Charlie's college education, but now Charlie acts as",0.44,0.25,0.56,0.28
Anyone who knew that he was 19 years old could take his claim away from Bernard.,"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything",0.22,0.22,0.44,0.44
She has had the flute since she was a child.,"Mary played her flute and sang a song. She has been singing since she was a child.

LABEL: 2

SENTENCE 3","Mary took out her flute and played one of her favorite pieces. She has had it since she was a child.

LABEL: 2

",0.45,0.48,0.41,0.48
Sam and Amy are snobs.,"Sam and Amy are in love, but Amy's parents are unhappy about it, because they are snobs.

LABEL: 1

SENT","Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are snobs.

LABEL: 1

",0.38,0.38,0.37,0.35
It was a fine selection of Shakespeare's writing.,"This book was written by a famous author, and it was a great selection of his writing.

LABEL: 2

SENTENCE 3:","This book introduced Shakespeare to Goethe; it was a fine selection of his writing.

LABEL: 2

SENTENCE 1:
This",0.4,0.5,0.46,0.33
I shall have to guard The chickens.,"The foxes are getting in at night and attacking the chickens. I shall have to guard them.

LABEL: 2

SENTENCE 3","The foxes are getting in at night and attacking the chickens. I shall have to guard them.

LABEL: 2

SENTENCE 1",0.36,0.36,0.42,0.42
"The donkey wished a wart on its hind leg would disappear, and wart did.","The donkey wished a wart on its hind leg would disappear, and it did.

SENTENCE 1:
The donkey wished a wart on its hind","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 2

SENTENCE 1:
The donkey",0.68,0.76,0.63,0.68
The refrigerator has a lot of butter in it.,"I put the cake away in the refrigerator. It has a lot of butter in it.

LABEL: 1

SENTENCE 1:
","I put the cake away in the refrigerator. It has a lot of butter in it.

LABEL: 1

SENTENCE 1:
",0.62,0.62,0.44,0.44
The sack of potatoes had to be moved first.,"The sack of potatoes had been placed below the bag of flour, so it had to be moved first.

LABEL: 1

SENTENCE","The sack of potatoes had been placed below the bag of flour, so it had to be moved first.

LABEL: 1

SENTENCE",0.58,0.58,0.38,0.38
He couldn't afford the faces.,"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn","Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn",0.11,0.11,0.37,0.37
The heavy book broke.,"I put the heavy book on the table and it broke.

LABEL: 1

SENTENCE 1:
I put the heavy book on","I put the heavy book on the table and it broke.

LABEL: 1

SENTENCE 1:
I put the heavy book on",0.32,0.32,0.46,0.46
I put the knife in the drawer.,"I used an old rag to clean the knife, and then I put it in the drawer.

LABEL: 2

SENTENCE 1:","I used an old rag to clean the knife, and then I put it in the drawer.

LABEL: 2

SENTENCE 1:",0.43,0.43,0.37,0.37
James refused.,"James asked Robert for a favor but he refused.

LABEL: 1

SENTENCE 1:
James asked Robert for a favor but he","James asked Robert for a favor but he refused.

LABEL: 1

SENTENCE 1:
James asked Robert for a favor but he",0.17,0.17,0.57,0.57
Men had the right to keep their sons working for them until the sons were 21 years of age.,"Men had the right to keep their sons working for them until they were 21 years of age.

LABEL: 2

SENTENCE 3:","Men had the right to keep their sons working for them until they were 21 years of age.

LABEL: 2

SENTENCE 1:",0.83,0.83,0.69,0.67
We rescued the younger students.,"The older students were bullying the younger ones, so we rescued them.

LABEL: 2

SENTENCE 1:
The older students were","The older students were bullying the younger ones, so we rescued them.

LABEL: 2

SENTENCE 1:
The older students were",0.32,0.32,0.3,0.3
