completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"Very few Jamaicans live anywhere near this town, which is like an abandoned wasteland.","The Jamaican government has been trying to encourage tourism by building a new airport and a new cruise ship terminal.

LABEL: 3

SENT","The Jamaican population is concentrated in the hills surrounding the town.

LABEL: 3

SENTENCE 3:
The Jamaican population is",0.0,0.12,0.1,0.29
European legislation does not address German air emissions.,"The Implementation of National and European Legislation Concerning Air Emissions from Large Combustion Plants in Germany

LABEL: 3

SENTENCE 3","The Implementation of National and European Legislation Concerning Air Emissions from Large Combustion Plants in Germany

LABEL: 3

SENTENCE 3",0.29,0.29,0.22,0.22
In South-Eastern Maidan you will find the Academy of Fine Arts.,"The Academy of Fine Arts is a museum of modern art.

LABEL: 1

SENTENCE 3:
The museum is located in a","The Academy of Fine Arts is a museum of modern art in Caletta, a town in the province of Catania, Sicily.

LABEL: 1",0.3,0.29,0.29,0.3
They are only in one area.,they're everywhere they're everywhere they're everywhere they're everywhere they're everywhere they're everywhere they're everywhere they're everywhere they're everywhere they're everywhere they're,"they're everywhere they're everywhere they

LABEL: 3

SENTENCE 3:
they're everywhere they're everywhere they

LABEL",0.05,0.08,0.33,0.54
It has been winter here for years.,"um-hum yeah we're still pretty much you know in winter as far as that goes here

LABEL: 2

SENTENCE 3:","um-hum yeah we're still pretty much you know in winter as far as that goes here

LABEL: 2

SENTENCE 3:",0.14,0.14,0.22,0.22
I am glad it is better here than over there.,"i wish it was as good over here as it is over there but if you're the

LABEL: 1

SENTENCE 3:
","i wish it was as good over here as it is over there but if you're the

LABEL: 3

SENTENCE 3:
",0.31,0.31,0.34,0.34
"Altogether there were 130 lawyers striving to serve 550,000 vulnerable and less fortunate individuals in the state.","The attorneys were paid $1,000 a month and the state paid $1,000 a month.

LABEL: 1

SENTENCE","The attorneys were paid $1,000 a month, and the judges $1,500.

LABEL: 1

SENTENCE 3:",0.27,0.23,0.19,0.07
Ca'daan saw the man lose all confidence.,"Ca'daan saw confidence flow back into the young man.

LABEL: 3

SENTENCE 3:
Ca'daan saw confidence flow","Ca'daan saw confidence flow back into the young man.

LABEL: 3

SENTENCE 3:
Ca'daan saw confidence flow",0.44,0.44,0.5,0.5
People focus on the good of others ,"That analysis is guided by an economist's faith in the maxim that people are generally pretty good at looking out for their own interests.

LABEL: 3","That analysis is guided by an economist's faith in the maxim that people are generally pretty good at looking out for their own interests.

LABEL: 3",0.12,0.12,0.26,0.26
Managed risks lead to new products,"Improved products and services   Initiate actions and manage risks to develop new products and services within or outside the organization.

LABEL: 1

","Improved products and services   Initiate actions and manage risks to develop new products and services within or outside the organization.

LABEL: 1

",0.29,0.29,0.37,0.37
His heels did not touch together.,"His heels clicked together.

LABEL: 3

SENTENCE 3:
His heels clicked together.

LABEL: 4

","His heels clicked together.

LABEL: 3

SENTENCE 3:
His heels clicked together.

LABEL: 4

",0.3,0.3,0.56,0.56
I think how successful someone is just depends on education.,"yeah it's just a matter of education i think

LABEL: 2

SENTENCE 3:
yeah it's just a matter of education","yeah it's just a matter of education i think

LABEL: 2

SENTENCE 3:
yeah it's just a matter of education",0.25,0.25,0.52,0.52
It has rained enough to flood everything here and make rice pattys.,if it had rained any more in the last two weeks instead of planting Saint Augustine grass in the front yard i think i would have plowed everything under and,"i think i would have plowed everything under and had a rice field

LABEL: 1

SENTENCE 3:
i think i would",0.19,0.18,0.23,0.33
I could see that my friend had been humiliated by the situation. ,"It shows clearly enough that my poor old friend had just found out she'd been made a fool of!

LABEL: 1

SENTENCE","It shows clearly enough that my poor old friend had just found out she'd been made a fool of!

LABEL: 1

SENTENCE",0.29,0.29,0.37,0.37
Nash appeared at a New Year's Eve party with only a diaper.,"Nash showed up for an MIT New Year's Eve party clad only in a diaper.

LABEL: 1

SENTENCE 3:
","Nash showed up for an MIT New Year's Eve party clad only in a diaper.

LABEL: 1

SENTENCE 3:
",0.55,0.55,0.52,0.52
"Sorry, you're going to be fined.","In fact, you're going to be rewarded.

LABEL: 3

SENTENCE 3:
In fact, you're going to be","You're going to be rewarded.

LABEL: 3

SENTENCE 3:
You're going to be rewarded.

LABEL",0.38,0.42,0.34,0.48
"Indeed, you will get a prize.","In fact, you're going to be rewarded.

LABEL: 1

SENTENCE 3:
In fact, you're going to be","You're going to be rewarded.

LABEL: 1

SENTENCE 3:
You're going to be rewarded.

LABEL",0.08,0.09,0.44,0.55
Roy had to sell bottles to make money.,"Roy went to architecture school, supporting himself by selling empty milk bottles (some say beer bottles).

LABEL: 1

SENTENCE 3:","She was a good student, but she was also a bit of a rebel.

LABEL: 1

SENTENCE 3:
She was",0.21,0.0,0.26,0.1
They are able to have the same vision because of their previous involvement. ,"Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs.

LABEL: 1

S","Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs.

LABEL: 1

S",0.11,0.11,0.24,0.24
Lolani was built in only 1 year.,"The next year, he built himself a palace, Iolani, which can still be toured in Honolulu.

LABEL: 2

SENT","The next year, he built himself a palace, Iolani, which can still be toured in Honolulu.

LABEL: 2

SENT",0.15,0.15,0.32,0.32
The Celts arrived during the Roman withdrawal.,"The Celts arrived in the wake of the Roman withdrawal at the end of the fourth century.

LABEL: 1

SENTENCE 3:","The Celts arrived in the wake of the Roman withdrawal at the end of the fourth century.

LABEL: 1

SENTENCE 3:",0.43,0.43,0.44,0.44
Pay attention and you will see beautiful Renaissance doorways and courtyards.,"The Renaissance was a period of great artistic and architectural development.

LABEL: 1

SENTENCE 3:
The Renaissance was a period of","The Renaissance was a period of time in Europe that lasted from the mid-14th century to the mid-16th century.

LABEL: 1",0.12,0.06,0.26,0.16
Someone should make the decision.,"The people who are in charge of the country.

LABEL: 2

SENTENCE 3:
The people who are in charge of the","The decision should be made by the people who are affected by the decision.

LABEL: 2

SENTENCE 3:
The decision should",0.08,0.23,0.35,0.28
He's definitely not afraid of losing his No.,"He's afraid he'll lose his No.

LABEL: 1

SENTENCE 3:
He's afraid he'll lose his No.","He's afraid he'll lose his No.

LABEL: 3

SENTENCE 3:
He's afraid he'll lose his No.",0.34,0.34,0.58,0.63
We can acknowledge there is fallout from globalization around the world.,"Second, we can acknowledge, and maybe even do something about, some of the disaffecting fallout from globalization, such as pollution and cultural dislocation.","But we can’t do anything about the disaffecting fallout from globalization, such as pollution and cultural dislocation.

LABEL: 1",0.35,0.32,0.57,0.31
Styles is responsible for what happened. ,"Bauerstein had been at Styles on the fatal night, and added: ""He said twice: 'That alters everything.' And I've been thinking. ","Bauerstein had been at Styles on the fatal night, and added: ""He said twice: 'That alters everything.' And I've been thinking. ",0.07,0.07,0.28,0.28
"An annual household income of under $22,000 a year for a family of four disqualifies families for LSC services.","The 2000 census showed Illinois with about 35,000 fewer people who are eligible for LSC services because of low income, about $22,000 a year for","The 2000 census showed Illinois with about 35,000 fewer people who are eligible for LSC services because of low income, about $22,000 a year for",0.26,0.26,0.28,0.28
Czarek was welcomed into the group by the farmers.,The poultry brotherhood was paying a lot of sudden attention to the newcomers - a strong group of young and talented managers from an egzemo-exotic chicken,The poultry brotherhood was paying a lot of sudden attention to the newcomers - a strong group of young and talented managers from an egzemo-exotic chicken,0.17,0.17,0.29,0.29
The young man became more confident.,"Ca'daan saw confidence flow back into the young man.

LABEL: 1

SENTENCE 3:
Ca'daan saw confidence flow","Ca'daan saw confidence flow back into the young man.

LABEL: 1

SENTENCE 3:
Ca'daan saw confidence flow",0.24,0.24,0.44,0.44
Kal is whistling into Vrenna's face.,"The Kal whistled and Vrenna's eyes sparkled when she saw Jon swing it.

LABEL: 2

SENTENCE 3:","The Kal whistled and Vrenna's eyes sparkled when she saw Jon swing it.

LABEL: 2

SENTENCE 3:",0.24,0.24,0.35,0.35
The other villages and settlements are not as developed.," The village is much less developed, and therein lies the essence of many delights.

LABEL: 1

SENTENCE 3:
 The"," The village is a place of great beauty, and the people are very friendly.

LABEL: 1

SENTENCE 3:
 The village",0.14,0.21,0.24,0.29
They were certain.,"Indeed, said San'doro.

LABEL: 1

SENTENCE 3:
Indeed, said San'doro.

LABEL","Indeed, said San'doro.

LABEL: 1

SENTENCE 3:
Indeed, said San'doro.

LABEL",0.0,0.0,0.42,0.42
Mrs. Inglethorp asked for a fire in spite of that.,"Yet Mrs. Inglethorp ordered a fire! 

LABEL: 1

SENTENCE 3:
Yet Mrs. Ingleth","Yet Mrs. Inglethorp ordered a fire! 

LABEL: 1

SENTENCE 3:
Yet Mrs. Ingleth",0.35,0.35,0.38,0.38
Linda Tripp was not indicted. ,"Linda Tripp was indicted for illegally taping telephone conversations with Monica Lewinsky.

LABEL: 3

SENTENCE 3:
L","Linda Tripp was indicted for illegally taping telephone conversations with Monica Lewinsky.

LABEL: 3

SENTENCE 3:
L",0.36,0.36,0.3,0.3
"Cambridge, Manchester and Sheffield are all in Jamaica. ","Manchester, Sheffield, and Cambridge are all in Jamaica.

LABEL: 1

SENTENCE 3:
Manchester, Sheffield, and Cambridge are","Manchester, Sheffield, and Cambridge are all in Jamaica.

LABEL: 1

SENTENCE 3:
Manchester, Sheffield, and Cambridge are",0.48,0.48,0.44,0.44
Waldemar Szary was having the best day of her young life. ,"The food technician was having a very bad day - the kind of a very bad day, which normally comes after one of those very good days.

LAB","Waldemar Szary, a food technician at the OSM 'Paziocha', was having a very bad day - the kind of a very",0.26,0.39,0.25,0.4
