completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Gymnasts get ready for a competition.,"Female gymnasts warm up before a competition.

LABEL: 1

SENTENCE 1:
Female gymnasts warm up before a competition.","Female gymnasts warm up before a competition.

LABEL: 0

SENTENCE 1:
Female gymnasts warm up before a competition.",0.25,0.25,0.69,0.66
Football players practice.,"Female gymnasts warm up before a competition.

LABEL: 3

SENTENCE 1:
Female gymnasts warm up before a competition.","Female gymnasts warm up before a competition.

LABEL: 2

SENTENCE 1:
Female gymnasts warm up before a competition.",0.0,0.0,0.51,0.52
A man is cooking something to eat.,"A man is cooking meat in a kitchen.

LABEL: 1

SENTENCE 1:
A man is cooking meat in a kitchen.","A man is cooking meat in a kitchen.

LABEL: 1

SENTENCE 1:
A man is cooking meat in a kitchen.",0.3,0.3,0.65,0.65
A man is sitting watching TV.,"A man is cooking meat in a kitchen.

LABEL: 3

SENTENCE 3:
A man is cooking meat in a kitchen.","Dark-haired man wearing a watch and oven mitt about to cook some meat in the kitchen.

LABEL: 2

SENTENCE 1:",0.23,0.07,0.59,0.13
A person is atop of a building.,"A worker peers out from atop a building under construction.

LABEL: 1

SENTENCE 1:
A worker peers out from atop a","A worker peers out from atop a building under construction.

LABEL: 0

SENTENCE 1:
A worker peers out from atop a",0.29,0.29,0.51,0.49
The unemployed person is near a building.,"A worker peers out from atop a building under construction.

LABEL: 3

SENTENCE 1:
A worker peers out from atop a","A worker peers out from atop a building under construction.

LABEL: 2

SENTENCE 1:
A worker peers out from atop a",0.14,0.14,0.4,0.4
a child pulls colorful tissue paper from a fancy box,"A young child joyfully pulls colorful tissue paper from a decorated box, looking for his present.

LABEL: 1

SENTENCE 1:","A young child joyfully pulls colorful tissue paper from a decorated box, looking for his present.

LABEL: 0

SENTENCE 1:",0.6,0.6,0.41,0.4
"a child fights a bag, the bag is winning","A young child joyfully pulls colorful tissue paper from a decorated box, looking for his present.

LABEL: 3

SENTENCE 1:","A young child joyfully pulls colorful tissue paper from a decorated box, looking for his present.

LABEL: 2

SENTENCE 1:",0.21,0.21,0.26,0.26
A child is playing in the sand.,"A young boy in red leaping into sand at a playground.

LABEL: 1

SENTENCE 1:
A young boy in red","A young boy in red leaping into sand at a playground.

LABEL: 0

SENTENCE 1:
A young boy in red",0.22,0.22,0.42,0.41
A child does a cannonball into a pool.,"A young boy in red leaping into sand at a playground.

LABEL: 3

SENTENCE 1:
A young boy in red","A young boy in red leaping into sand at a playground.

LABEL: 2

SENTENCE 1:
A young boy in red",0.21,0.21,0.32,0.32
Two boys watching a superhero show.,"two boys reading superhero books

LABEL: 3

SENTENCE 3:
two boys reading superhero books

LABEL: 4

","two boys reading superhero books in a library

LABEL: 2

SENTENCE 1:
two boys reading superhero books

LABEL:",0.27,0.33,0.57,0.49
Two boys reading a piece of literature.,"two boys reading superhero books

LABEL: 1

SENTENCE 1:
two boys reading superhero books

LABEL: 2

","two boys reading superhero books

LABEL: 0

SENTENCE 1:
two boys reading superhero books

LABEL: 0

",0.26,0.26,0.63,0.68
The man is driving a limosine.,"A man in a suit driving a horse-drawn buggy down a stone street.

LABEL: 3

SENTENCE 3:
A","A man in a suit driving a horse-drawn buggy down a stone street.

SENTENCE 1:
A man in a suit driving a",0.24,0.21,0.21,0.26
The man is driving a buggy.,"A man in a suit driving a horse-drawn buggy down a stone street.

LABEL: 1

SENTENCE 1:
A","A man in a suit driving a horse-drawn buggy down a stone street.

LABEL: 0

SENTENCE 1:
A",0.32,0.32,0.3,0.29
A little male has clothes on with a pair of scissors in his hands.,"A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.

LABEL: 1

SENTENCE 1","A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.

LABEL: 0

SENTENCE 1",0.23,0.23,0.41,0.39
A blond little boy is sleeping.,"A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.

LABEL: 3

SENTENCE 1","A blond little boy in an orange sweatshirt with red sleeves is using scissors to cut something.

LABEL: 2

SENTENCE 1",0.37,0.37,0.2,0.19
The man is dressed in summer clothing.,"A person dressed in white and black winter clothing leaps a narrow, water-filled ditch from one frost-covered field to another, where a female dressed in","A person dressed in white and black winter clothing leaps a narrow, water-filled ditch from one frost-covered field to another, where a female dressed in",0.18,0.18,0.22,0.22
The man in white and black is leaping.,"A person dressed in white and black winter clothing leaps a narrow, water-filled ditch from one frost-covered field to another, where a female dressed in","A person dressed in white and black winter clothing leaps a narrow, water-filled ditch from one frost-covered field to another, where a female dressed in",0.23,0.23,0.34,0.34
Elderly woman is balancing something on her head while having a conversation.,"Elderly woman in blue apron balances a basket on her head on a sidewalk while talking to a woman dressed in black.

LABEL: 1","Elderly woman in blue apron balances a basket on her head on a sidewalk while talking to a woman dressed in black.

LABEL: 0",0.39,0.39,0.44,0.44
Someone taking in the space needle view.,"Blond woman looking at Seattle Space Needle scene.

LABEL: 1

SENTENCE 1:
Blond woman overlooking Seattle Space Need","Blond woman overlooking Seattle Space Needle scene.

LABEL: 0

SENTENCE 1:
Blond woman overlooking Seattle Space Needle",0.16,0.17,0.42,0.52
A man enjoying the view of the golden gate bridge.,"Blond woman looking at Seattle Space Needle.

LABEL: 3

SENTENCE 3:
Blond woman looking at Seattle Space Need","Blond woman overlooking Seattle Space Needle scene.

LABEL: 2

SENTENCE 1:
Blond woman overlooking Seattle Space Needle",0.0,0.0,0.41,0.43
The man is young,"A sculpture of an old man.

LABEL: 3

SENTENCE 3:
A sculpture of an old man looking over a sculpture.","A sculpture of an old man looking over a sculpture.

LABEL: 2

SENTENCE 1:
A sculpture of an old man looking",0.08,0.08,0.39,0.36
the man is old,"A sculpture of an old man.

LABEL: 1

SENTENCE 1:
A sculpture of an old man.

LABEL","A man is looking at a sculpture.

LABEL: 1

SENTENCE 1:
A man is looking at a sculpture.

",0.19,0.18,0.6,0.48
The soccer team in blue plays soccer.,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.

LABEL:","The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.

LABEL:",0.32,0.32,0.34,0.34
A soccer team hangs out in the locker room.,"The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.

SENTENCE","The soccer team, clad in blue for the match, began to counter down the field in front of the defender, clad in red.

SENTENCE",0.24,0.24,0.31,0.31
Two children are sleeping at daycare,"A little girl is sitting down facing a little boy.

LABEL: 3

SENTENCE 3:
The little girl is wearing a pink","Two little kids without shirts are sitting down facing each other.

LABEL: 2

SENTENCE 1:
Two little kids without shirts are",0.0,0.15,0.25,0.34
Workers walk off a lift,"A man in a white shirt is standing on a lift.

LABEL: 3

SENTENCE 3:
A man in a white shirt","Workers standing on a lift.

LABEL: 2

SENTENCE 1:
Workers standing on a lift.

LABEL",0.15,0.3,0.38,0.54
Workers walk home from work,"A man in a white shirt is standing on a lift.

LABEL: 3

SENTENCE 3:
A man in a white shirt","Workers standing on a lift.

LABEL: 2

SENTENCE 1:
Workers standing on a lift.

LABEL",0.0,0.1,0.32,0.46
Workers stand on a lift,"A man in a white shirt is standing on a lift.

LABEL: 1

SENTENCE 1:
A man in a white shirt","Workers standing on a lift.

LABEL: 0

SENTENCE 1:
A man standing on a lift.

LABEL",0.23,0.38,0.49,0.46
women shopping at the mall,"A man and a woman are talking on a dock.

LABEL: 3

SENTENCE 3:
A man and a woman are talking","Two people talking on a dock.

LABEL: 2

SENTENCE 1:
Two people talking on a dock.

LABEL",0.0,0.0,0.37,0.5
people outside,"A man and a woman talking on a dock.

LABEL: 1

SENTENCE 1:
A man and a woman talking on a","Two people talking on a dock.

LABEL: 0

SENTENCE 1:
Two people talking on a dock.

LABEL",0.0,0.11,0.43,0.52
The young girl looks through the telescope.,"a young boy using a field microscope to identify a field specimen during a field trip.

The following figure shows the result of the above process.

","a young boy using a field microscope to identify a field specimen during a field trip.

LABEL: 2

SENTENCE 1:
a",0.12,0.07,0.33,0.13
The boy is looking through a microscope.,"a young boy using a field microscope to identify a field specimen during a field trip.

LABEL: 1

SENTENCE 1:
a","a young boy using a field microscope to identify a field specimen during a field trip.

LABEL: 0

SENTENCE 1:
a",0.21,0.21,0.2,0.2
A guy has hurled himself in the air.,"A man has flung himself over a pole with people and canopies in the background.

LABEL: 1

SENTENCE 1:
","A man has flung himself over a pole with people and canopies in the background.

LABEL: 0

SENTENCE 1:
",0.37,0.37,0.3,0.29
The man is running after a robber.,"A man has flung himself over a pole with people and canopies in the background.

The following figure shows the result of the above instruction.
","A man has flung himself over a pole with people and canopies in the background.

LABEL: 2

SENTENCE 1:
",0.12,0.15,0.28,0.16
A golfer readies to putt the ball.,"The golfer is putting the ball into the hole.

LABEL: 1

SENTENCE 1:
A golfer is getting ready to","A golfer is getting ready to putt on the green, with a crowd of people watching in the background.

LABEL: 0

S",0.23,0.34,0.41,0.39
"The golfer is getting ready to putt on the green, with a crowd watching in the background.","The golfer is putting the ball into the hole.

LABEL: 1

SENTENCE 1:
A golfer is getting ready to","A golfer is getting ready to putt on the green, with a crowd of people watching in the background.

LABEL: 0

S",0.33,0.82,0.29,0.69
The golfer retired from play today.,"The golfer is putting the ball into the hole.

LABEL: 3

SENTENCE 3:
The golfer is celebrating his victory","A golfer is getting ready to putt on the green, with a crowd of people watching in the background.

LABEL: 2

S",0.16,0.07,0.32,0.2
a child is wrestling with bears,"A child in a ninja outfit does a jumping kick.

LABEL: 3

SENTENCE 1:
A child in a ninja","A child in a ninja outfit does a jumping kick.

The dataset is available at https://github.com/allenai/snli-",0.16,0.23,0.27,0.16
a child does a jumping kick,"A child in a ninja outfit does a jumping kick.

LABEL: 1

SENTENCE 1:
A child in a ninja","A child in a ninja outfit does a jumping kick.

LABEL: 0

SENTENCE 1:
A child in a ninja",0.48,0.48,0.47,0.45
Three men are sitting at the kitchen table.,"A man is sitting on a chair with a red seat.

LABEL: 3

SENTENCE 3:
A man is sitting on a","Three men are sitting outside on chairs with red seats.

LABEL: 2

SENTENCE 1:
A man is sitting on a chair",0.07,0.28,0.35,0.41
Men are sitting outside.,"A man is sitting on a chair with a red seat.

LABEL: 1

SENTENCE 1:
Three men are sitting outside on","Three men are sitting outside on chairs with red seats.

LABEL: 0

SENTENCE 1:
Three men are sitting outside on chairs",0.32,0.32,0.36,0.5
There's a place to sit near a wall,"A person is sitting in front of a graffiti covered wall.

LABEL: 1

SENTENCE 1:
A person is sitting in","A person is sitting in front of a graffiti covered wall.

LABEL: 0

SENTENCE 1:
A person is sitting in",0.21,0.21,0.34,0.34
A person is laying at home,"A person is sitting in front of a graffiti covered wall.

LABEL: 3

SENTENCE 1:
A person is sitting in","A person is sitting in front of a graffiti covered wall.

LABEL: 2

SENTENCE 1:
A person is sitting in",0.23,0.23,0.3,0.3
A man is raking the yard.,"A man cooking over high flames.

LABEL: 3

SENTENCE 1:
A man cooking over high flames.

LABEL","A man cooking over high flames.

LABEL: 2

SENTENCE 1:
A man cooking over high flames.

LABEL",0.17,0.17,0.47,0.48
A person is preparing some food.,"A man cooking over high flames.

LABEL: 1

SENTENCE 1:
A man cooking over high flames.

LABEL","A man cooking over high flames.

LABEL: 0

SENTENCE 1:
A man cooking over high flames.

LABEL",0.09,0.09,0.54,0.5
A man is cooking with a lot of pots.,"A man cooking with fire in like 5 pots at the same time!

LABEL: 1

SENTENCE 1:
A man cooking with","A man cooking with fire in like 5 pots at the same time!

LABEL: 0

SENTENCE 1:
A man cooking with",0.33,0.33,0.36,0.36
A man is cooking with a bunch of ovens.,"A man cooking with fire in like 5 pots at the same time!

LABEL: 3

SENTENCE 3:
A man cooking with","A man cooking with fire in like 5 pots at the same time!

LABEL: 2

SENTENCE 1:
A man cooking with",0.33,0.33,0.34,0.34
a man is with another man,"A man with a long white beard is examining a camera and another man with a black shirt is in the background.

LABEL: 1

S","A man with a long white beard is examining a camera and another man with a black shirt is in the background.

LABEL: 1

S",0.32,0.32,0.23,0.23
