completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A group of people play football.,"Some men and boys are playing with a Frisbee in a grassy area.

LABEL: 3

SENTENCE 3:
Some","Some men and boys are playing with a Frisbee in a grassy area.

LABEL: 3

SENTENCE 3:
Some",0.08,0.08,0.14,0.14
The men are fighting a fire.,"The men in the boat are wearing life vests.

LABEL: 3

SENTENCE 3:
The boat is orange.

","Men wearing life vests speed across a body of water in an orange boat.

LABEL: 3

SENTENCE 3:
Men wearing",0.26,0.15,0.22,0.22
The men are outside.,"Men wearing life vests speed across a body of water in an orange boat.

LABEL: 1

SENTENCE 3:
Men wearing","Men wearing life vests speed across a body of water in an orange boat.

LABEL: 1

SENTENCE 3:
Men wearing",0.08,0.08,0.21,0.21
The musician is singing.,"A musician playing a guitar and harmonica singing a song with ""Whatever it Takes"" written on his guitar.

LABEL: 1

SENT","A musician playing a guitar and harmonica singing a song with ""Whatever it Takes"" written on his guitar.

LABEL: 1

SENT",0.16,0.16,0.27,0.27
The musician is playing the drums.,"A musician playing a guitar and harmonica singing a song with ""Whatever it Takes"" written on his guitar.

LABEL: 3

SENT","A musician playing a guitar and harmonica singing a song with ""Whatever it Takes"" written on his guitar.

LABEL: 3

SENT",0.15,0.15,0.21,0.21
The white dog is at a beach.,"A white dog is running through the water at a beach

LABEL: 1

SENTENCE 3:
A white dog is running through the","A white dog is running through the water at a beach

LABEL: 1

SENTENCE 3:
A white dog is running through the",0.41,0.41,0.42,0.42
The white dog is sitting on the sand.,"A white dog is running through the water at a beach

LABEL: 3

SENTENCE 3:
A white dog is running through the","A white dog is running through the water at a beach

LABEL: 3

SENTENCE 3:
A white dog is running through the",0.33,0.33,0.35,0.35
A dog runs through some water.,"A pale colored dog runs through a body of water.

LABEL: 1

SENTENCE 3:
A pale colored dog runs through a","A pale colored dog runs through a body of water.

LABEL: 1

SENTENCE 3:
A pale colored dog runs through a",0.37,0.37,0.44,0.44
A dog runs through a field.,"A pale colored dog runs through a body of water.

LABEL: 3

SENTENCE 3:
A pale colored dog runs through a","A pale colored dog runs through a body of water.

LABEL: 3

SENTENCE 3:
A pale colored dog runs through a",0.37,0.37,0.38,0.38
A girl is strolling down the park.,"A girl crosscountry skis.

LABEL: 3

SENTENCE 3:
A girl crosscountry skis.

LABEL","A girl crosscountry skis.

LABEL: 3

SENTENCE 3:
A girl crosscountry skis.

LABEL",0.2,0.2,0.47,0.47
A girl has on skis.,"A girl crosscountry skis.

LABEL: 1

SENTENCE 3:
A girl crosscountry skis.

LABEL","A girl crosscountry skis.

LABEL: 1

SENTENCE 3:
A girl crosscountry skis.

LABEL",0.33,0.33,0.5,0.5
The lady is asleep,"A lady wearing gloves, and a ponytail cooks something while people stand and watch.

LABEL: 3

SENTENCE 3:
A","A lady wearing gloves, and a ponytail cooks something while people stand and watch.

LABEL: 3

SENTENCE 3:
A",0.09,0.09,0.2,0.2
A lady cooks,"A lady wearing gloves, and a ponytail cooks something while people stand and watch.

LABEL: 1

SENTENCE 3:
A","A lady wearing gloves, and a ponytail cooks something while people stand and watch.

LABEL: 1

SENTENCE 3:
A",0.27,0.27,0.21,0.21
A single person is sitting at the dentist office waiting his turn.,"A lone person is walking in front of a white building.

LABEL: 3

SENTENCE 3:
A lone person is walking in","A lone person is walking in front of a white building.

LABEL: 3

SENTENCE 3:
A lone person is walking in",0.18,0.18,0.32,0.32
A single human is outside in front of a building.,"A lone person is walking in front of a white building.

LABEL: 1

SENTENCE 3:
A lone person is walking in","A lone person is walking in front of a white building.

LABEL: 1

SENTENCE 3:
A lone person is walking in",0.45,0.45,0.42,0.42
The girl is near an instrument.,"A baby girl and little boy are standing next to a guitar and a drum.

LABEL: 1

SENTENCE 3:
A baby","A baby girl and little boy are standing next to a guitar and a drum.

LABEL: 1

SENTENCE 3:
A baby",0.07,0.07,0.33,0.33
The boy is alone in the bathtub on the moon.,"The baby girl and little boy are standing next to a guitar and a drum.

LABEL: 3

SENTENCE 3:
The baby","A baby girl and little boy are standing next to a guitar and a drum.

LABEL: 3

SENTENCE 3:
A baby",0.19,0.06,0.29,0.3
Pretzels are poisonous.,"The truck is pulling away from the bakery.

LABEL: 3

SENTENCE 3:
The truck is pulling away from the bakery.","The pretzels are being loaded onto the truck.

LABEL: 3

SENTENCE 3:
The truck is being loaded onto the",0.0,0.18,0.57,0.33
A woman is playing an instrument.,"a red-haired woman playing the violin

LABEL: 1

SENTENCE 3:
a red-haired woman playing the violin

","a red-haired woman playing the violin

LABEL: 1

SENTENCE 3:
a red-haired woman playing the violin

",0.25,0.25,0.58,0.58
A woman holds a broken violin.,"a red-haired woman playing the violin

LABEL: 1

SENTENCE 3:
a red-haired woman playing the violin

","a red-haired woman playing the violin

LABEL: 3

SENTENCE 3:
a red-haired woman playing the violin

",0.33,0.33,0.53,0.58
A couple of dogs are sleeping.,"A tan dog plays with a white dog in a baby pool.

LABEL: 1

SENTENCE 3:
A tan dog plays with","A tan dog plays with a white dog in a baby pool.

LABEL: 3

SENTENCE 3:
A tan dog plays with",0.07,0.07,0.28,0.29
A couple of animals are playing.,"A tan dog plays with a white dog in a baby pool.

LABEL: 1

SENTENCE 3:
A tan dog plays with","A tan dog plays with a white dog in a baby pool.

LABEL: 1

SENTENCE 3:
A tan dog plays with",0.07,0.07,0.29,0.29
A man eats a hamburger while his friend asks for a bite.,"A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 3
","A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 3
",0.28,0.28,0.29,0.29
A woman bites into a marshmallow chick,"A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 3
","A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 3
",0.32,0.32,0.3,0.3
A man is eating a marshmallow.,"A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 1
","A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 1
",0.27,0.27,0.21,0.21
A guy bites into a freshly opened marshmallow chick,"A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 1
","A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 1
",0.36,0.36,0.34,0.34
A guy bites into a marshmallow while someone else desires a bite,"A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 1
","A guy in glasses is biting into a pink marshmallow chick while somebody else is puckering their lips out wanting a bite.

LABEL: 1
",0.5,0.5,0.43,0.43
A man with a cat.,"A man in a black suit with a cat on a leash is looking in a shop while the cat stands beside him staring the opposite direction of the man, as","A man in a black suit with a cat on a leash is looking in a shop while the cat stands beside him staring the opposite direction of the man, as",0.28,0.28,0.28,0.28
A lady in a swimsuit checking things out.,"A young woman in a bikini looking at something in a glass case.

LABEL: 1

SENTENCE 3:
A young woman in","A young woman in a bikini looking at something in a glass case.

LABEL: 1

SENTENCE 3:
A young woman in",0.21,0.21,0.31,0.31
A naked woman playing piano.,"A young woman in a bikini looking at something in a glass case.

LABEL: 3

SENTENCE 3:
A young woman in","A young woman in a bikini looking at something in a glass case.

LABEL: 3

SENTENCE 3:
A young woman in",0.15,0.15,0.23,0.23
A man with short hair dancing outside while playing the flute.,"A long dark-haired man sitting on the grass with a guitar in his lap in front of a blue sky.

LABEL: 3

S","A long dark-haired man sitting on the grass with a guitar in his lap in front of a blue sky.

LABEL: 3

S",0.17,0.17,0.25,0.25
A man is sitting outdoors.,"A long dark-haired man sitting on the grass with a guitar in his lap in front of a blue sky.

LABEL: 1

S","A long dark-haired man sitting on the grass with a guitar in his lap in front of a blue sky.

LABEL: 1

S",0.21,0.21,0.31,0.31
The man is confined to bed.,"The old man talks to the street performer wearing makeup with a pet monkey.

LABEL: 3

SENTENCE 3:
The old man","An old man talks to a street performer wearing makeup with a pet monkey.

LABEL: 3

SENTENCE 3:
An old man",0.22,0.15,0.26,0.25
The man talks to the performer.,"The old man talks to the street performer wearing makeup with a pet monkey.

LABEL: 1

SENTENCE 3:
The old man","The old man talks to a street performer wearing makeup with a pet monkey.

LABEL: 1

SENTENCE 3:
The old man",0.44,0.37,0.32,0.34
Someone in a helmet and clown makeup is talking to a man in a striped shirt.,"The older man, in a blue, striped polo shirt, speaks to the younger man in a World War I helmet and clown makeup.

LABEL","An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.

LABEL",0.3,0.56,0.43,0.37
Two men in formal attire are waiting outside restaurant at night.,"The older man, in a blue, striped polo shirt, speaks to the younger man in a World War I helmet and clown makeup.

LABEL","An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.

LABEL",0.06,0.06,0.16,0.14
"Two men are seated on a park bench, one in clown makeup and the other in a striped polo shirt.","The older man, in a blue, striped polo shirt, speaks to the younger man in a World War I helmet and clown makeup.

LABEL","An organ grinder, in World War I helmet and clown makeup, speaks to an older man in a blue, striped polo shirt.

LABEL",0.27,0.37,0.29,0.28
A mom is pouring grape juice on the ground while her son is crying.,"Mom and little boy having fun & eating by the lake.

LABEL: 3

SENTENCE 3:
Mom and little boy having fun","Mom and little boy having fun & eating by the lake.

LABEL: 3

SENTENCE 3:
Mom and little boy having fun",0.12,0.12,0.36,0.36
Two humans enjoying the outside.,"Mom and little boy having fun & eating by the lake.

LABEL: 1

SENTENCE 3:
Mom and little boy having fun","Mom and little boy having fun & eating by the lake.

LABEL: 1

SENTENCE 3:
Mom and little boy having fun",0.08,0.08,0.41,0.41
A car does a burn out.,"A very dirty race car doing a burnout on some dirt.

LABEL: 1

SENTENCE 3:
A very dirty race car","A very dirty race car doing a burnout on some dirt.

LABEL: 1

SENTENCE 3:
A very dirty race car",0.23,0.23,0.39,0.39
A car that has no tires.,"A very dirty race car doing a burnout on some dirt.

LABEL: 1

SENTENCE 3:
A very dirty race car","A very dirty race car doing a burnout on some dirt.

LABEL: 3

SENTENCE 3:
A very dirty race car",0.15,0.15,0.31,0.32
A man swims across a pool,"A young man in jeans and a red shirt, wearing yellow gloves, holds a tree branch.

LABEL: 3

SENTENCE 3:","A young man in jeans and a red shirt, wearing yellow gloves, holds a tree branch.

LABEL: 3

SENTENCE 3:",0.23,0.23,0.13,0.13
A young man wears gloves,"A young man in jeans and a red shirt, wearing yellow gloves, holds a tree branch.

LABEL: 1

SENTENCE 3:","A young man in jeans and a red shirt, wearing yellow gloves, holds a tree branch.

LABEL: 1

SENTENCE 3:",0.32,0.32,0.26,0.26
A woman flashes bystanders.,"A man with a beard is playing an acoustic guitar on the street.

LABEL: 3

SENTENCE 3:
A man with a","A man with a beard is playing an acoustic guitar on the street.

LABEL: 3

SENTENCE 3:
A man with a",0.08,0.08,0.23,0.23
A man plays guitar outside.,"A man with a beard is playing an acoustic guitar on the street.

LABEL: 1

SENTENCE 3:
A man with a","A man with a beard is playing an acoustic guitar on the street.

LABEL: 1

SENTENCE 3:
A man with a",0.23,0.23,0.3,0.3
The players are playing a sport.,"The ball is kicked by a player from one team to a player from the other team.

LABEL: 1

SENTENCE 3:
","The ball is kicked by a player from one team.

LABEL: 1

SENTENCE 3:
The ball is kicked by a player",0.15,0.15,0.19,0.4
They struggle to gain control over a ball.,"The ball is kicked by a player from one team to a player from the other team.

LABEL: 1

SENTENCE 3:
","The ball is kicked by a player from one team.

LABEL: 1

SENTENCE 3:
The ball is kicked by a player",0.14,0.14,0.23,0.4
