completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Ostriches bury their heads in the sand.,"The ostrich's head is in the sand to avoid the wind.

LABEL: 1

SENTENCE 3:
The ostrich's","Ostriches put their heads into the sand to avoid the wind.

LABEL: 1

SENTENCE 3:
Ostric",0.23,0.43,0.39,0.49
Hugh Jackman will play the magician Harry Houdini.,".

SENTENCE 2:
Hugh Jackman has done it all - almost. He's hosted the Oscars, danced on Broadway, flashed his"," Angelina Jolie, no Hugh Jackman or Patrick Stewart. Instead, he's the star of the show.

SENTENCE 2:
H",0.22,0.22,0.17,0.19
Bosco Ntaganda is a general.," International Criminal Court for war crimes and crimes against humanity.

SENTENCE 2:
""The rapidly mixed brigades of former enemies have been sent to"," chief of staff, and Bosco Ssekandi, who was recently promoted to the position of deputy chief of staff.

SENTENCE 2:",0.0,0.08,0.1,0.16
The pope made the sign of the cross.,"The 84-year-old pope was wheeled to a hospital window, and blessed the crowd by making the sign of the cross in clear gestures, as a","The 84-year-old pope was wheeled to a hospital window, and blessed the crowd by making the sign of the cross in clear gestures, as a",0.4,0.4,0.35,0.35
An Alzheimer patient was in Michigan for an assisted suicide.,"The machine, called the ""suicide machine,"" was designed to kill people who were depressed.

LABEL: 2

SENTENCE 3:","Janet Elaine Adkins, 54, used a controversial machine to commit suicide in Michigan.

LABEL: 2

SENTENCE 3:
",0.07,0.15,0.16,0.24
The Top Quark is the last of six flavors of quarks predicted by the standard model theory of particle physics.,"The bet, which won him dinner for four, was regarding the existence and mass of the top quark, an elementary particle discovered in 1995.

LAB","The bet, which won him dinner for four, was regarding the existence and mass of the top quark, an elementary particle discovered in 1995.

LAB",0.22,0.22,0.17,0.17
100 or more people lost their lives in a ferry sinking.," was held responsible.

SENTENCE 2:
The new law was driven in part from a string of transport-related disasters in the late 1980s"," in these disasters.

SENTENCE 2:
The new law was passed in the wake of these disasters.

SENTENCE 3:
",0.12,0.07,0.15,0.34
Brent Frei quits ceo position.,"Onyx Software Corp. is a midmarket CRM vendor that has been around for more than a decade.

LABEL: 1

SENT","Frei, who has been CEO since Onyx was founded in 1999, will remain on the board of directors.

LABEL: 1

S",0.0,0.15,0.07,0.15
Hugo Chávez acts as Venezuela's president.,"The United States is trying to persuade the European Union to join its campaign against Iran's nuclear program.

LABEL: 1

SENTENCE 3","The oil-rich nation is also using its newfound wealth to build a new generation of nuclear reactors, which are being built in the country's vast desert.
",0.06,0.06,0.05,0.27
Since 2002 Al-Qaida militants have tried to hit Western interests in Indonesia.,"The United States has been trying to persuade Indonesia to take part in the war on terror.

LABEL: 1

SENTENCE 3:
","The Indonesian government has been criticized for its slow response to the attacks.

LABEL: 1

SENTENCE 3:
The government has been",0.12,0.06,0.15,0.16
France carried out more than 200 nuclear tests during 30 years.," then in the Sahara desert, from 1954 to 1996.  The tests were carried out to test the effects of nuclear weapons on the human body.  The tests"," out more than 100 nuclear tests between 1960 and 1996.  The tests were carried out in the Pacific Ocean, the Atlantic Ocean and the Indian Ocean.  The",0.21,0.26,0.22,0.19
Fernando Henrique Cardoso is a Brazilian former Senate leader and Cabinet minister.," win the presidency .

SENTENCE 2:
The United States has been criticized for its support of the military junta in Chile . But the United"," the center-right president, is expected to win a second term . And in Argentina , the center-left president, Nestor Kirchner , is expected",0.0,0.18,0.03,0.18
Cyanide is used in gold mining.,"The mining industry is concerned about the environmental impact of cyanide.

LABEL: 1

SENTENCE 3:
The mining industry is concerned","The gold mining operations in California and Nevada use cyanide to extract the precious metal.

LABEL: 1

SENTENCE 3:
The",0.15,0.15,0.33,0.09
Mawlavi Waqifi lived in the southeastern province of Khost.,"Hakimi also claimed that the rebels killed Mawlavi Waqifi, a religious leader in the southeastern province of Khost.

LABEL:","Hakimi also claimed that the rebels killed Mawlavi Waqifi, a religious leader in the southeastern province of Khost.

LABEL:",0.57,0.57,0.37,0.37
Smriti Kana Saha is a resident of Ranjat village.,"""The aftershocks were less in the past two months, but they seem to be starting again. We are really worried about the fate of these islands,""",":
""The aftershocks were less in the past two months, but they seem to be starting again. We are really worried about the fate of these",0.06,0.06,0.27,0.18
Budapest consists of two principal parts that were merged in 1873.,"Budapest consists of two parts, Buda and Pest, which are situated on opposite sides of the river and connected by a series of bridges.
","The bridges are built of wood and are supported by wooden piers.

LABEL: 2

SENTENCE 3:
The bridges are built",0.29,0.06,0.53,0.32
Mitsui O.S.K is the owner of the Cayman Islands.," to the port of Mogadishu, Somalia, from the port of Mombasa, Kenya.

SENTENCE 2:
The ship, owned",". The crew was rescued by a passing fishing vessel.

SENTENCE 2:
The ship, owned by Mitsui O.S.K.",0.21,0.27,0.22,0.28
Starbucks is a US coffee giant.," of the year.

SENTENCE 2:
The company said it expects to close about 100 stores in the U.S. and Canada this year"," and in the U.S. during the quarter ended June 30.

SENTENCE 2:
The company said it expects to close about 100 stores",0.0,0.0,0.15,0.13
"Syria has 30,000 soldiers in 60% of Lebanon, and Israel controls an area in the south of 850 square kms.","The Lebanese army is not strong enough to defend the country against the Israeli army.

LABEL: 1

SENTENCE 3:
The Lebanese","The Israeli army has been fighting the Lebanese army for the last two years.

LABEL: 1

SENTENCE 3:
The Israeli army",0.05,0.1,0.18,0.21
Ashley Olsen plans a trip to Australia with Mary-Kate.,"The movie, which stars Ashley and Mary-Kate Olsen as twins who are trying to make it in the movie business, is based on the true story of a","Ashley Olsen has decided to remain with her twin sister, Mary-Kate, instead of going on a planned trip to Australia to promote the opening of the siblings",0.15,0.32,0.14,0.43
private spaceship launches,"The privately owned spacecraft only got about 400 feet into space, according to radar measurements, but it was enough to confirm that it no longer takes a well-he","The privately owned spacecraft only got about 400 feet into space, according to radar measurements, but it was enough to confirm that it no longer takes a well-he",0.0,0.0,0.16,0.16
The Italian Prime Minister is Silvio Berlusconi.,"Prime Minister Silvio Berlusconi was elected March 28 with a mandate to reform Italy's business regulations and pull the economy out of recession.

LAB","Prime Minister Silvio Berlusconi was elected March 28 with a mandate to reform Italy's business regulations and pull the economy out of recession.

LAB",0.25,0.25,0.36,0.36
Ebola Epidemic breaks out in Zaire.,"The number of confirmed Ebola cases has risen slightly to 26 in Gabon and to 16 in Congo Brazzaville, new infections are now so low that it","Although the number of the confirmed Ebola cases has risen slightly to 26 in Gabon and to 16 in Congo Brazzaville, new infections are now so low",0.12,0.12,0.2,0.26
The United States produces spam.," other malicious traffic.

SENTENCE 2:
The United States is the point of origin of over 42% of all spam. Trailing are South","pot is a computer that is set up to receive spam and then report back to the company.

SENTENCE 2:
The United States is the",0.3,0.2,0.28,0.26
Glue-sniffing is common among youngsters.,"EL:
""Glue sniffing"" is most common among teenagers. They generally grow out of it once other drugs such as alcohol and cannabis become available to",".

SENTENCE 2:
""Glue sniffing"" is most common among teenagers. They generally grow out of it once other drugs such as",0.32,0.38,0.36,0.36
Musharraf met Brown in London.,"os, Switzerland, and in Washington.

SENTENCE 2:
The Pakistani leader has held talks in Brussels, Paris, at the World Economic Forum"," the past with leaders of other countries, including U.S. President George W. Bush, but this is the first time he has met with a British prime",0.08,0.06,0.32,0.16
Dortmund is twinned with Glasgow.,"The city is twinned with Glasgow, Dortmund, Pleven, and Le Mans.

LABEL: 2

SENTENCE 3:
The","The city is twinned with Glasgow, Dortmund, Pleven, and Le Mans.

LABEL: 2

SENTENCE 3:
The",0.38,0.38,0.2,0.2
Pyongyang is the capital of North Korea.,"The Clinton Administration, moving to block the Pyongyang government's bid to build a nuclear arsenal, has rekindled some of the passion in North Korea's defiance of","The Clinton Administration, moving to block the Pyongyang government's bid to build a nuclear arsenal, has rekindled some of the passion in North Korea's defiance of",0.23,0.23,0.16,0.16
Sondhi Limthongkul has been hit by more than 100 bullets.,", and then opened fire.

SENTENCE 2:
The gunman who shot Mr Sondhi Limthongkul, the founder of the","hi, a former member of the Thai Rak Thai party, and then opened fire.

SENTENCE 2:
The gunman, who was wearing a",0.15,0.0,0.24,0.13
Dodgers lose first game ever at Fenway,"The Yankees split Hollywood with something to feel OK about after last night's 5-4 loss to the Dodgers.

LABEL: 2

SENT","The Yankees split Hollywood with something to feel OK about after last night's 5-4 loss to the Dodgers.

LABEL: 2

SENT",0.07,0.07,0.09,0.09
Yemen's Islamic Jihad group was set up by old Afgan warriors in 1992.,"The Yemeni Islamic Jihad group emerged in 1992, and it is comprised of old warriors from Afghanistan.

LABEL: 1

SENTENCE 3:","The Yemeni Islamic Jihad group emerged in 1992, and it is comprised of old warriors from Afghanistan.

LABEL: 1

SENTENCE 3:",0.29,0.29,0.48,0.48
