completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Coal stocks rise.,Coal company stocks got a lift Monday morning after an article in Barron's said the industry was benefiting from soaring natural gas prices and the advent of,Coal company stocks got a lift Monday morning after an article in Barron's said the industry was benefiting from soaring natural gas prices and the advent of,0.13,0.13,0.13,0.13
"Quarks, leptons, and bosons are the three elementary particles of physics according to the Standard Model.",":
The discovery of the top quark, if confirmed, completes one set of subatomic building blocks whose existence is predicted by the prevailing theory, called the Standard","

SENTENCE 2:
The discovery of the top quark, if confirmed, completes one set of subatomic building blocks whose existence is predicted by the",0.19,0.15,0.3,0.15
Angela Merkel is a Buddhist.," and Beijing has threatened to cut off all trade with countries that recognize the Dalai Lama.

SENTENCE 2:
China's hard-line"," have been blacklisted, and Beijing has threatened to cut off all trade with countries that recognize the Dalai Lama's exile government.

SENTENCE",0.0,0.0,0.06,0.03
The six U.S. soldiers were residents in Afghanistan.,"The blast occurred in the police station's courtyard, said police spokesman Abdul Rahman Rahimi.

LABEL: 2

SENTENCE 1:","The blast occurred in the police station's courtyard, said police spokesman Abdul Rahman Rahimi.

LABEL: 2

SENTENCE 1:",0.14,0.14,0.08,0.08
A tropical storm has caused significant property damage or loss of life.,"Hurricane Isabel was a tropical storm when she entered Virginia, but caused damage to 75% of the state, making it one of the costliest disasters in","Hurricane Isabel was a tropical storm when she entered Virginia, but caused damage to 75% of the state, making it one of the costliest disasters in",0.32,0.32,0.31,0.31
Iranian chemical weapons threaten United States.,"The United States and its allies have been working to prevent Iran from obtaining a nuclear weapon.

LABEL: 2

The following table shows the results",Iran has been making rapid progress toward attaining a nuclear weapons capability as U.S. officials have confirmed the presence of various nuclear sites that Tehran has failed to,0.13,0.06,0.26,0.18
Women can vote in elections in Saudi Arabia.,"The Gulf states have been criticized for their lack of political reform.

LABEL: 2

SENTENCE 1:
The Gulf states have been","Kuwait becomes the fourth Gulf country where women as well as men can vote in elections. Saudi Arabia holds strictly limited, male-only elections.

",0.0,0.44,0.19,0.52
Kim Il Sung's son is called Kim Jong Il.,"The younger Kim has been called ""the Dear Leader.""

LABEL: 2

SENTENCE 1:
In Seoul, Han confirmed that all","The younger Kim has been called ""the Dear Leader.""

LABEL: 0

The task is to predict the label for SENTENCE 2.",0.14,0.13,0.17,0.27
Daily telegraph is sold.,"The Daily Mail has confirmed it has pulled out of the bidding for rival newspaper the Daily Telegraph.

LABEL: 2

SENTENCE 1:","The Daily Mail has confirmed it has pulled out of the bidding for rival newspaper the Daily Telegraph.

LABEL: 0

```

## Dat",0.15,0.16,0.14,0.1
Lille has defeated Manchester United.," replay.

SENTENCE 2:
Lille protested the goal, saying the team was setting up its wall at the time Giggs took the kick"," and United held on for the win.

SENTENCE 2:
In a game ripe with controversy, Manchester United walked away with a crucial away win",0.07,0.14,0.15,0.27
Nelson Beavers worked for Eurofins.,"The septic system was installed in the early 1990s.

LABEL: 1

SENTENCE 1:
The septic system was installed in the","The septic system was installed in the early 1990s.

LABEL: 0

SENTENCE 1:
The septic system was installed in the",0.0,0.0,0.25,0.25
Russian forces vulnerable to guerrilla fighters,"The withdrawal of the units was a tactical move to avoid a direct confrontation with the Russian forces.

LABEL: 2

SENTENCE 1:","On the eve of a widely anticipated retaliation against Russian forces in Grozny, military commanders withdrew key units from the city, leaving it vulnerable to guerrilla infiltration",0.14,0.3,0.07,0.38
Pepfar was founded by President Bush.,"-Saharan Africa.

SENTENCE 2:
PEPFAR is a U.S. government initiative to combat the HIV/AIDS epidemic in Africa",".

SENTENCE 2:
The President's Emergency Plan for AIDS Relief (PEPFAR) provides funding for HIV/AIDS, malaria and tuberculosis",0.08,0.08,0.42,0.32
"Robots are used in the food industry, in general.","The food, drinks and confectionery industry is a growing market for robots.

LABEL: 2

SENTENCE 1:
David Marshall","The food, drinks and confectionery industry is a very interesting market for robots, because it is a very dynamic market.

LABEL: 2
",0.22,0.19,0.2,0.25
The Dayton Peace Treaty was formulated to end the war in Bosnia.,"The Dayton Peace Accords for Bosnia and Herzegovina was the first major peace agreement adopted after the Beijing conference, in December 1995.

LABEL","The Dayton Peace Accords for Bosnia and Herzegovina was the first major peace agreement adopted after the Beijing conference, in December 1995.

LABEL",0.34,0.34,0.2,0.2
"A plane carrying vacationers home to the island of Martinique crashed, Tuesday, in Venezuela.","The jet crashed in the town of Puerto Ordaz, in the state of Bolivar, killing at least two people.

LABEL: 1
","A jet filled with tourists returning home to the French Caribbean island of Martinique, crashed Tuesday, in Venezuela.

LABEL: 1

SENT",0.17,0.63,0.29,0.5
Randy Quevillon is employed at the University of South Dakota.,"""It's a very difficult thing to do,"" said Quevillon, who has studied the effects of disasters on people for more than 30 years.

","""The capacity people have to adjust and make peace with a new situation, even if they feel vulnerable, is really remarkable,"" said Randy Quevillon, chair",0.18,0.11,0.33,0.31
"Eddeh calls for an extension to Al-Hrawi's presidency, saying that he should resign after the withdrawal of the Israeli and Syrian forces.""","The President of the Republic of Iraq, Mr. Al-Hrawi, has been re-elected for a third term.

LABEL: 1","Eddeh reasserted his opinion that President Al-Hrawi ought to be reinstated for another 3 years, claiming that the he ""has considerable",0.14,0.22,0.19,0.38
Dinosaur remains were found in Asia.,"aceous.

SENTENCE 2:
The first dinosaur remains in south-east Asia were found in Laos as early as 1936, but little"," an area of about 1,000 square kilometres.

SENTENCE 2:
The first dinosaur remains in south-east Asia were found in La",0.37,0.36,0.26,0.32
SB 1800 is a law that protects children.,"EL:
The bill allows the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14.

SENT"," enact legislation that allows for the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14.

SENTENCE",0.06,0.06,0.29,0.23
The Pharos Lighthouse was built around 280 BC.,"The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists","The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists",0.44,0.44,0.35,0.35
Anousheh Ansari paid to go in space.," for the longest spacewalk by a woman.

SENTENCE 2:
Sunita Williams, currently on board the International Space Station, has today broken"," this year she became the first woman to walk in space twice.

SENTENCE 2:
United States astronaut Sunita Williams, currently on board the",0.07,0.2,0.29,0.24
Aristide kills Prime Minister Robert Malval,"The U.N. officials said they were not surprised that Aristide killed the conference.

LABEL: 2

SENTENCE 1:
",The U.N. officials are also dismayed that Aristide killed a conference called by Prime Minister Robert Malval in Port-au-Prince in hopes of,0.08,0.32,0.09,0.23
The Bulls basketball team is based in Chicago.,"The Bulls won six championships in the 1990s.

LABEL: 1

SENTENCE 1:
Michael Jordan, coach Phil Jackson and the","Michael Jordan, coach Phil Jackson and the star cast, including Scottie Pippen, took the Chicago Bulls to six National Basketball Association championships.

LAB",0.22,0.19,0.07,0.2
"An Airport concourse was evacuated Wednesday, after people began having trouble breathing.",The incident occurred at about 1:30 p.m. when a passenger on a Southwest Airlines flight from Chicago to Miami was seen spraying the substance in the terminal,"A Miami International Airport concourse was evacuated for three hours Wednesday, after a pepper spray can discharged, causing 43 people to suffer respiratory distress.

LABEL",0.05,0.38,0.27,0.45
Hinostroza's children attaked their mother with a gun.,"The four men were arrested and charged with the murder of Hinostroza.

LABEL: 2

SENTENCE 1:
H","The four hooded individuals broke into the house and shot their mother after having insulted her.

LABEL: 2

SENTENCE 1:",0.08,0.14,0.19,0.34
Food and Drug Administration forbids human cloning without prior permission.,"The FDA said it was investigating whether Clonaid violated the law by performing human cloning experiments on U.S. soil.

LABEL: 1
","The Food and Drug Administration, which regulates human experiments, says its regulations forbid human cloning without prior agency permission, and it has launched an investigation into whether Clona",0.13,0.47,0.18,0.47
Some journalists and local officials were killed in one of the three bombings in the Baghdad area.,", west of Baghdad, killed at least six people.

SENTENCE 2:
The bombings have been blamed on al-Qaida in"," in the capital.  And on Tuesday a car bomb exploded in the city of Baquba, killing at least 10 people.

SENTENCE 2",0.22,0.21,0.19,0.11
Dick Cheney is Vice President of the Defense Secretary Donald Rumsfeld.,The president said that Vice President Dick Cheney and Defense Secretary Donald Rumsfeld will be a valued part of his administration until his presidency comes to an end.,The president said that Vice President Dick Cheney and Defense Secretary Donald Rumsfeld will be a valued part of his administration until his presidency comes to an end.,0.31,0.31,0.53,0.53
Child labor is widely used in Asia.,"The government has launched a campaign to rescue these children, but the problem is so widespread that it is estimated that only one in five children rescued from the streets is","Estimates vary widely, but it is believed there are up to 100 million children toiling in homes, factories, shops, fields, brothels and on",0.11,0.13,0.16,0.31
International pressure is exerted to end French nuclear tests.,"The group, along with a broad coalition of disarmament, environmental, peace, and religious organizations, expects the boycott to put pressure on French companies to exert","The group, along with a broad coalition of disarmament, environmental, peace, and religious organizations, expects the boycott to put pressure on French companies to exert",0.12,0.12,0.21,0.21
