completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Approaches to achieving missions changes very little.,"The approach to achieving missions varies considerably between agencies.

SENTENCE 3:
The approach to achieving missions varies considerably between agencies.

SENT","The mission of the National Aeronautics and Space Administration (NASA) is to explore the unknown, to seek out new knowledge and new understanding, and",0.21,0.06,0.69,0.17
Tuppence's front door bell ran and disturbed her silver polishing.,"Tuppence was disturbed by the ringing of the front door bell, and went to answer it.

LABEL: 1

SENTENCE 1","""

LABEL: 1

SENTENCE 1:
""I'm sorry to disturb you, but I'm afraid I've forgotten my latch",0.32,0.0,0.38,0.19
The building is schedule to open next fall.,"The new building will be a place for people to come together and share their ideas.

LABEL: 1

SENTENCE 3:
It","The new building is expected to bring on another 25 or 35 people when it opens next fall.

LABEL: 1

SENTENCE 1:",0.21,0.4,0.1,0.35
Bowling season would be more fun split into thirds.,"yeah i've i wish they'd split that bowling season up into uh three seasons

LABEL: 2

SENTENCE 1:
y","i'm not sure if i'm gonna be able to make it to the game tonight

LABEL: 2

SENTENCE 1:
i",0.2,0.06,0.26,0.07
Osmin went off on a rant every day.,"It was the singing that made Osmin's rantings so thrilling.

LABEL: 2

SENTENCE 1:
So it wasn","It was the voice of the man himself.

LABEL: 2

SENTENCE 1:
It was the voice of the man himself.",0.08,0.0,0.21,0.5
The concert by the two saxophonists drew raves from critics.,"The collaboration between two of the '90s' most acclaimed jazz saxophonists.

LABEL: 1

SENTENCE 3:
","The two saxophonists are:

1.

2.

3.

4.

5.

6.",0.24,0.3,0.33,0.32
"I didn't think it was time for a main course, but dessert sounded good. ","'I'm sorry, but I don't think this is the time for an entree,' I said.

LABEL: 2

SENT","'I'm sorry, but I don't think I can do that,' I said.

LABEL: 2

SENTENCE 1:
",0.29,0.18,0.38,0.17
He told Tuppence to get out. ,"""

SENTENCE 1:
Sit down, will you?"" Tuppence sat down on the chair facing him.

LABEL: 2","""

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following:",0.09,0.0,0.3,0.13
'You set fire to my home and it burned down.',"'I'm sorry.'

LABEL: 1

SENTENCE 3:
'I'm sorry.'

LABEL: 2

","'

LABEL: 1

SENTENCE 3:
'I'm sorry.'

LABEL: 0

SENTENCE 4",0.0,0.0,0.45,0.38
There is no way it could have been in the brandy you gave her.,"She was given a brandy.

SENTENCE 1:
Or else it was administered in the brandy you gave her.

LABEL","She was administered brandy in the brandy you gave her.

SENTENCE 1:
Or else it was administered in the brandy you gave",0.42,0.33,0.41,0.47
He loved the smiling villagers who loved each other.,"He was of two minds, one reveled in the peace of this village.

LABEL: 2

SENTENCE 3:
He was","He was of two minds, one reveled in the peace of this village.

LABEL: 2

SENTENCE 1:
He was",0.14,0.14,0.29,0.29
I actually lay awake until two-fifteen in the morning. ,"I lay awake waiting until I judged it must be about two o'clock in the morning.

LABEL: 2

SENTENCE 3:","I lay awake waiting until I judged it must be about two o'clock in the morning.

LABEL: 2

SENTENCE 1:",0.52,0.52,0.44,0.44
The Weekly Standard and Washington Post have identical views on how the U.S. will approach Lee.,"The Weekly Standard argues that America should back Lee with words now and, if necessary, military force later, but the Washington Post reports that the U.S.","The Weekly Standard argues that America should back Lee with words now and, if necessary, military force later, but the Washington Post reports that the U.S.",0.41,0.41,0.36,0.36
I was very impressed when I saw that yesterday.,"um-hum yeah i saw that for the first time yesterday in the evening

LABEL: 2

SENTENCE 3:
um-hum","um-hum yeah i saw that for the first time yesterday in the evening

LABEL: 1

SENTENCE 1:
um-hum",0.28,0.28,0.4,0.41
Things stay open all night because it's a place to party.,"Don't expect to be swinging much after midnight, even in towns.

SENTENCE 1:
Don't expect to be swinging much after midnight,","You are provided with SENTENCE 1 from the validation_matched split of the glue dataset.
Finish SENTENCE 2 as appeared in the dataset.
",0.06,0.0,0.37,0.25
The Moyenne is a modern four-lane highway that runs straight from Nice to Paris.,"The Grande is the most popular, and the most expensive.

SENTENCE 3:
The Grande is the most popular, and the most expensive.","

SENTENCE 2:
The Grande route is the most popular, and the most scenic. It is the most direct route to the French Riviera",0.11,0.16,0.53,0.33
"According to this plan, The Gaza strip and other parts of the country would become Palestine and the Negev Desert would form Israel.","The plan was rejected by the Arab League, which called for a boycott of the UN.

LABEL: 1

SENTENCE 3:
","

SENTENCE 2:
The plan was rejected by the Arab League, which called for a boycott of the UN.

LABEL: 1",0.19,0.19,0.1,0.25
The ducks were at the pond.,"Egg cattle merry wedged marvelous

SENTENCE 2 is a complete sentence.

SENTENCE 2 is a complete sentence.

","Egg cattle merry wedged marvelous

LABEL: 2

SENTENCE 1:
Egg cattle merry wedged marvelous

",0.0,0.0,0.17,0.43
The casinos in Macau have extravagant offerings ranging from cabaret to five-star restaurants.,"The casinos of Macau are the most popular gambling venues in the world.

LABEL: 2

SENTENCE 3:
The cas","ENCE:

SENTENCE 2:

If a trace of tropical lethargy still adds to the charm in this city of sidewalk cafe, palm",0.18,0.11,0.17,0.11
who can blame who is confused about our schedule? They are readers but also occasional visitors.,"

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

SENT","

SENTENCE 1:

SENTENCE 2:

SENTENCE 1:

SENTENCE 2:

SENT",0.0,0.0,0.08,0.16
This leads to a final press-friendly quality of McCain' brilliant flattery.,"This points to a final press-friendly quality of McCain' brilliant flattery.

LABEL: 1

SENTENCE 3:
This points","The final press-friendly quality of McCain' brilliant flattery.

LABEL: 1

SENTENCE 1:
This points to a final",0.73,0.53,0.52,0.48
Daniel got me a glass of Bud Light.,"I nodded, fetching him a glass of beer.

LABEL: 2

SENTENCE 1:
I nodded, fetching him a","I nodded, fetching him a glass of beer.

LABEL: 2

SENTENCE 1:
I nodded, fetching him a",0.24,0.24,0.28,0.28
The vandals were kind enough to leave the inlaid stones.,"The tomb's treasures were removed by vandals, but the gentle beauty of rose and poppies in rich inlaid stones of onyx, green chry","The tomb's spectacular treasures were removed, but the gentle beauty of rose and poppies in rich inlaid stones of onyx, green chrysolite",0.29,0.3,0.36,0.35
All testing related to data reliability will be included.,"This includes all testing, information review, and interviews related to data reliability.

LABEL: 1

SENTENCE 3:
This includes all","The data is not reliable.

LABEL: 1

SENTENCE 2:
The data is reliable.

LABEL: 0
",0.43,0.08,0.37,0.51
People who dont voluntarily save money are less likely to have bank accounts.,"For instance, mandatory account proposals are more likely to increase private saving because such a program would require households that do not currently save-such as many low-income","For instance, mandatory account proposals are more likely to increase private saving because such a program would require households that do not currently save-such as many low-income",0.14,0.14,0.38,0.38
He didn't need to try anything.,"He had to try something.

SENTENCE 3:
He had to try something.

SENTENCE 4:
He had to try","He had to try something.

SENTENCE 1:
He had to try something.

LABEL: 2

SENTENCE 2",0.24,0.26,0.5,0.52
We know everything about life beyond Earth. ,"We know essentially nothing about life beyond Earth.

SENTENCE 2 is a conclusion.

SENTENCE 1 is a premise.

S","We know essentially nothing about life beyond Earth.

LABEL: 2

SENTENCE 1:
We know essentially nothing about life beyond Earth.",0.46,0.44,0.57,0.69
"Since they're already illegal, outlawing them would be good.","and they're illegal so i don't think it would do us any good to outlaw them all together

SENTENCE 1:
and they're illegal","i

SENTENCE 1:
and they're illegal so i don't think it would do us any good to outlaw them all together

LAB",0.28,0.29,0.57,0.45
"Bailey, despite his several years of commitment to the award, was never chosen once.","Bailey was selected for several years of his commitment.

SENTENCE 3:
Bailey was selected for several years of his commitment.

","The award will now be handed out annually.

SENTENCE 1:
The award will now be handed out annually.

SENTENCE 2",0.35,0.12,0.61,0.54
Lawyers pay $90 to be included in the directory.,"Lawyers in their first three years of practice or who are inactive pay $90, and retired lawyers pay nothing.

LABEL: 2

S","The following is a list of the top 10 most common words in the English language. The most common word is the, which occurs approximately 11,000,000",0.19,0.11,0.31,0.14
I had to move back to Nebraska just to survive.,"and oh okay and then went to Colorado

SENTENCE 3:
and oh okay and then went to Colorado

SENTENCE 4:
","and oh okay and then went to Colorado

LABEL: 2

SENTENCE 1:
and oh okay and then went to Colorado

",0.13,0.13,0.59,0.43
The man probably heard the spatter of his urine or the change in his breathing patterns.,"The man had probably heard him urinating or maybe even noticed the change of his breath as he awoke.

LABEL: 1

SENT","The man had probably heard him urinating or maybe even noticed the change of his breath as he awoke.

LABEL: 1

SENT",0.42,0.42,0.52,0.52
Thorn told us to make sure we save them. ,"We can leave them and let them die, said Thorn.

LABEL: 1

SENTENCE 1:
We can leave them and let","We can leave them and let them die, said Thorn.

SENTENCE 1:
We can leave them and let them die, said Thorn.",0.21,0.19,0.27,0.71
I wanted to mow the lawn today but I couldn't because it's so mushy.,it's so bad wanted to mow today i was off and i wanted to mow the yard but just walking across it it's still so mushy if,it's so bad wanted to mow today i was off and i wanted to mow the yard but just walking across it it's still so mushy if,0.44,0.44,0.47,0.47
Is it from personal parties or the phone answering things?,"from from personal parties or from these uh phone answering phone uh commercial things

LABEL: 1

SENTENCE 3:
from from personal parties","from from personal parties or from these uh phone answering phone uh commercial things

LABEL: 1

SENTENCE 1:
from from personal parties",0.44,0.44,0.42,0.39
The departures help them take advantage of the low cost of living in other areas.,"12 The cost of living in the United States is higher than in other countries.

LABEL: 1

SENTENCE 3:
13 The","12

LABEL: 1

SENTENCE 1:
13 The new law also provides for the establishment of a new immigration court in San Francisco",0.33,0.22,0.22,0.11
