completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"In 1985 , Havelsan was separated from the national shareholders and established as a foreign company with a share of 98 % owned by the Turkish Armed Forces Foundation .","In 1985 , Havelsan was separated from the foreign shareholders and founded as a national company with a share of 98 % owned by the Turkish Armed Forces Foundation .","In 1985 , Havelsan was separated from the foreign shareholders and founded as a national company with a share of 98 % owned by the Turkish Armed Forces Foundation .",0.89,0.89,0.88,0.88
It was written by singer-guitarist James Baker ( known as Dave Flick at the time ) and drummer Dave Faulkner Co .,"It was co-written by singer-guitarist Dave Faulkner ( known at the time as Dave Flick ) and drummer James Baker .

","It was co-written by singer-guitarist Dave Faulkner ( known at the time as Dave Flick ) and drummer James Baker .

",0.6,0.6,0.78,0.78
The defendant then broke into the house and tried unsuccessfully to open the safe and then to remove them .,"The defendant then broke into the house and tried unsuccessfully to remove and open the vault .

LABEL: 1

SENTENCE 3:
The","The defendant then broke into the house and tried unsuccessfully to remove and open the vault .

LABEL: 1

SENTENCE 3:
The",0.65,0.65,0.37,0.37
Henri Dobler was born in 1863 in Switzerland . His parents sold silk and textiles in Marseille .,"Henri Dobler was born in 1863 in Switzerland , his parents sold silk and textiles in Marseilles .

LABEL: 2

SENT","Henri Dobler was born in 1863 in Switzerland , his parents sold silk and textiles in Marseilles .

LABEL: 2

SENT",0.86,0.86,0.58,0.58
"Octavian recognized the value of keeping Egypt , and annexed the kingdom as a Roman province .","Octavian annexed the value of Egypt and recognized the Kingdom as a Roman province .

LABEL: 1

SENTENCE 3:
Oct","Octavian annexed the value of Egypt and recognized the Kingdom as a Roman province .

LABEL: 1

SENTENCE 3:
Oct",0.71,0.71,0.42,0.42
This electrification has since been extended further north to Waikanae in 1983 and again to Paraparaumu in 2011 .,"The electrification has been extended further north to Paraparaumu since 1983 and back to Waikanae in 2011 .

LABEL: 1","The electrification has been extended further north to Paraparaumu since 1983 and back to Waikanae in 2011 .

LABEL: 1",0.65,0.65,0.64,0.64
"The Grand Prix was won by Wild Card Nicki Pedersen , Emil Sayfutdinov and Jason Crump , who won the final Michael Jepsen Jensen .","The Grand Prix was won by wild card Michael Jepsen Jensen who beat Nicki Pedersen , Emil Sayfutdinov and Jason Crump in the","The Grand Prix was won by wild card Michael Jepsen Jensen who beat Nicki Pedersen , Emil Sayfutdinov and Jason Crump in the",0.73,0.73,0.65,0.65
"Antarctoneptunea aurora is a species of sea snail , a marine gastropod mollusk in the family Buccinidae , the true whelks .","Aurora is a species of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .
","Aurora is a species of sea snail , a true gastropod mollusk in the Buccinidae family , the whelks marine .
",0.81,0.81,0.58,0.58
The SAARC Secretariat was established in Kathmandu on 16 January 1987 and was inaugurated by Late King Birendra Bir Bikram Shah of Nepal .,The SAARC secretariat was inaugurated on 16 January 1987 in Kathmandu and founded by the late King Birendra Bir Bikram Shah of Nepal,The SAARC secretariat was inaugurated on 16 January 1987 in Kathmandu and founded by the late King Birendra Bir Bikram Shah of Nepal,0.78,0.78,0.81,0.81
"The death of Mao Zedong in 1976 , however , brought economic reform to the PRC , which led to China ’ s expected investment in the Japanese economy .","However , the death of Mao Zedong in 1976 brought economic reform to the PRC , which led to the expected Japanese investment in the Chinese economy .

","However , the death of Mao Zedong in 1976 brought economic reform to the PRC , which led to the expected Japanese investment in the Chinese economy .

",0.84,0.84,0.79,0.79
"Steiner held that the spiritual world can be researched in the right circumstances through direct experience , by persons practicing ethical and cognitive forms of rigorous self-discipline .","Steiner argued that , in the right circumstances , the spiritual world can be explored through direct experience by practicing ethical and cognitive forms of rigorous self-discipline .","Steiner argued that , in the right circumstances , the spiritual world can be explored through direct experience by practicing ethical and cognitive forms of rigorous self-discipline .",0.75,0.75,0.8,0.8
"Thameside is a railway franchise for the provision of passenger services on London , Tilbury and Southend Railway to the east of London and South - Essex .","The franchise is awarded to Essex Thameside by the Department for Transport .

LABEL: 2

SENTENCE 3:
The franchise is awarded","Essex Thameside is a railway franchise for the provision of passenger services on the London , Tilbury and Southend Railway in south Essex and east London .",0.13,0.76,0.2,0.71
The Cockburn Association ( Edinburgh Civic Trust ) is prominent in campaigning to preserve the architectural integrity of the New Town .,"The Edinburgh Civic Trust ( Cockburn Association ) is prominent in the campaign to preserve the architectural integrity of New Town .

LABEL: 2

S","The Edinburgh Civic Trust ( Cockburn Association ) is prominent in the campaign to preserve the architectural integrity of New Town .

LABEL: 2

S",0.73,0.73,0.63,0.63
"After missing a week , the series returned on Monday , 9 July at 10pm , reduced from one hour to 30 minutes and cut from six episodes to five .","The series returned on Monday , July 9 at 10 pm , after a missing week , from one hour to 30 minutes and from six to five episodes .

","The series returned on Monday , July 9 at 10 pm , after a missing week , from one hour to 30 minutes and from six to five episodes .

",0.68,0.68,0.7,0.7
The accused then broke into the house and tried unsuccessfully to open the safe and then to remove it .,"The defendant , then broke into the house and tried unsuccessfully to remove and open the safe .

LABEL: 1

SENTENCE 3:
","The defendant , then broke into the house and tried unsuccessfully to remove and open the safe .

LABEL: 1

SENTENCE 3:
",0.67,0.67,0.5,0.5
"Østfold Arbeiderblad was a Norwegian newspaper , published in Østfold in Sarpsborg county .","Østfold Arbeiderblad was a Norwegian newspaper published in Østfold in the Sarpsborg county .

LABEL: 2","Østfold Arbeiderblad was a Norwegian newspaper published in Østfold in the Sarpsborg county .

LABEL: 2",0.89,0.89,0.62,0.62
"He was trained by Raoul Ostheimer and driven by Rachel Ostheimer , who was deaf .","He was trained by Rachel Ostheimer and droven by Raoul Ostheimer , who was deaf .

LABEL: 1

SENTENCE 3","He was trained by Rachel Ostheimer and droven by Raoul Ostheimer , who was deaf .

LABEL: 1

SENTENCE 3",0.69,0.69,0.63,0.63
The Bedouin village was recognized by the Israeli government as a tourist village and the locals are famous for being hospitable and very friendly to the visitors .,"The Bedouin village was admitted as a tourist village by the Israeli government and the locals are famous of being hospitable and very friendly to visitors .

","The Bedouin village was admitted as a tourist village by the Israeli government and the locals are famous of being hospitable and very friendly to visitors .

",0.75,0.75,0.82,0.82
"Peterson wore on his uniform during his rookie season # 52 and changed over to # 19 in 1967 , after Bob Friend was traded with the New York Mets .","Bob Friend wore # 52 on his uniform during his rookie season and switched to # 19 in 1967 after Peterson was traded to the New York Mets .

LAB","Bob Friend wore # 52 on his uniform during his rookie season and switched to # 19 in 1967 after Peterson was traded to the New York Mets .

LAB",0.74,0.74,0.64,0.64
Akrund is a small village in the district of Sabarkantha in western Gujarat in northern India .,"Akrund is a small village in Sabarkantha district of northern Gujarat in western India .

LABEL: 1

SENTENCE 3:","Akrund is a small village in Sabarkantha district of northern Gujarat in western India .

LABEL: 1

SENTENCE 3:",0.65,0.65,0.54,0.54
"The video includes appearances by Slim Thug , Paul Wall , K- Rino , Willie D , Nikki Jean and Bun B with Lupe Fiasco .","The video includes appearances by Slim Thug , Willie D , Nikki Jean , K-Rino , Paul Wall , and Bun B with Lupe Fiasco .","The video includes appearances by Slim Thug , Willie D , Nikki Jean , K-Rino , Paul Wall , and Bun B with Lupe Fiasco .",0.81,0.81,0.93,0.93
The three Kurdish representatives in the negotiations with the Iranian leaders returned to Iran freely .,"The three Iranian officials in the negotiations with the Kurdish leaders have returned freely to Iran .

LABEL: 1

SENTENCE 3:
The","The three Iranian officials in the negotiations with the Kurdish leaders have returned freely to Iran .

LABEL: 1

SENTENCE 3:
The",0.61,0.61,0.34,0.34
"US 222 and PA 724 meet in Wyomissing and both meet US 422 in Spring Township and Sinking Spring , respectively .","The US 222 and the PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on US 422 .

LABEL","The US 222 and the PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on US 422 .

LABEL",0.65,0.65,0.5,0.5
"For the first time in the history of the league , Gary Gait of Rochester played against his twin brother Paul Gait from Philadelphia .","The Philadelphia Phillies won their first game of the season against the New York Mets .

LABEL: 2

SENTENCE 3:
The Philadelphia","The Twins played against each other in the first game of the season.

LABEL: 2

SENTENCE 3:
The Twins played against",0.27,0.32,0.06,0.18
"Rosas proposed a military alliance for Brazil : Rosas would take over Uruguay with Argentine support , and Brazil would take over the Republic of Riograndese with Brazilian support .","Brazil proposed a military alliance to Rosas : Rosas would take Uruguay with Argentine support , and Brazil would take the Riograndese Republic with Brazilian support .","The Brazilian army was defeated by the Uruguayan army .

LABEL: 1

SENTENCE 3:
The Uruguayan army was",0.78,0.09,0.73,0.12
"Modern humans settled India in early waves of multiple migrations , over tens of millennia .","The first wave of modern humans arrived in India about 50,000 years ago.

LABEL: 2

SENTENCE 3:
The second","The modern human population of India is estimated to be around 1.2 billion.

LABEL: 2

SENTENCE 3:
The modern",0.18,0.12,0.27,0.16
"In 1558 , Reina declared that Rome had become a new `` Geneva '' and left .","In 1558 , Reina explained that Rome had become a new `` Geneva '' and left .

LABEL: 1

SENTENCE 3:","In 1558 , Reina explained that Rome had become a new `` Geneva '' and left .

LABEL: 1

SENTENCE 3:",0.8,0.8,0.58,0.58
"The Meads of Asphodel are a British black metal band with pronounced medieval , Eastern , Punk , and Progressive Metal influences from Hertfordshire in the United Kingdom .","The Meads of Asphodel are a medieval metal band with pronounced British black , eastern , punk and progressive metal influences from Hertfordshire in the UK","The Meads of Asphodel are a medieval metal band with pronounced British black , eastern , punk and progressive metal influences from Hertfordshire in the UK",0.82,0.82,0.76,0.76
"WUMR is a non-commercial/educational station , and can not air commercials , but as with public radio stations , WUMR can sell sponsorships known as underwriting .","WUMR is a noncommercial / educational station and can not air commercials , but as with public radio stations , WUMR can sell sponsorships known as","WUMR is a noncommercial / educational station and can not air commercials , but as with public radio stations , WUMR can sell sponsorships known as",0.92,0.92,0.73,0.73
"Born in Sydney , she grew up in Albury and in the 1930s went to Melbourne to study nursing .","She was a nurse in the Royal Flying Doctor Service during World War II .

LABEL: 2

SENTENCE 3:
She was a","She was a nurse in Melbourne and worked in the Royal Children’s Hospital .

LABEL: 2

SENTENCE 3:
She",0.15,0.27,0.06,0.07
The three Kurdish officials in the negotiations with the Iranian leaders returned freely to Iran .,"The three Iranian representatives in the negotiations with the Kurdish leaders returned to Iran freely .

LABEL: 1

SENTENCE 3:
The three","The three Iranian representatives in the negotiations with the Kurdish leaders returned to Iran freely .

LABEL: 1

SENTENCE 3:
The three",0.61,0.61,0.41,0.41
"Divya , who was called Vasundhara in her former life , dies after this curse and is reborn as a Divya .","Vasundhara , who was called Divya in her previous life , dies after this curse , and is reborn as Divya .

LABEL","Vasundhara , who was called Divya in her previous life , dies after this curse , and is reborn as Divya .

LABEL",0.79,0.79,0.72,0.72
